,platform,genre,title,score
0,                                        Nintendo 64,first-person,Perfect Dark,97
1,                                        GameCube,first-person,Metroid Prime,97
2,                                        Xbox,first-person,Halo: Combat Evolved,97
3,                                        PC,first-person,Half-Life 2,96
4,                                        Xbox 360,first-person,BioShock,96
5,                                        Nintendo 64,first-person,GoldenEye 007,96
6,                                        Xbox 360,first-person,The Orange Box,96
7,                                        PC,first-person,The Orange Box,96
8,                                        Xbox 360,first-person,The Elder Scrolls V: Skyrim,96
9,                                        PC,first-person,Half-Life,96
10,                                        PC,first-person,BioShock,96
11,                                        Xbox,first-person,Halo 2,95
12,                                        PC,first-person,Portal 2,95
13,                                        Xbox 360,first-person,Portal 2,95
14,                                        PlayStation 3,first-person,Portal 2,95
15,                                        PC,first-person,The Elder Scrolls V: Skyrim,94
16,                                        PlayStation 3,first-person,BioShock Infinite,94
17,                                        PlayStation 3,first-person,Call of Duty: Modern Warfare 2,94
18,                                        PlayStation 3,first-person,Call of Duty 4: Modern Warfare,94
19,                                        PlayStation 3,first-person,BioShock,94
20,                                        iOS,first-person,N.O.V.A. - Near Orbit Vanguard Alliance,94
21,                                        Xbox 360,first-person,The Elder Scrolls IV: Oblivion,94
22,                                        PC,first-person,Quake,94
23,                                        Xbox 360,first-person,Call of Duty 4: Modern Warfare,94
24,                                        PC,first-person,BioShock Infinite,94
25,                                        Xbox 360,first-person,Halo 3,94
26,                                        PC,first-person,The Elder Scrolls IV: Oblivion,94
27,                                        Xbox 360,first-person,Call of Duty: Modern Warfare 2,94
28,                                        PC,first-person,Half-Life: Alyx,93
29,                                        PC,first-person,Unreal Tournament 2004,93
30,                                        Xbox 360,first-person,BioShock Infinite,93
31,                                        PC,first-person,Minecraft,93
32,                                        Dreamcast,first-person,Quake III Arena,93
33,                                        PlayStation 3,first-person,The Elder Scrolls IV: Oblivion,93
34,                                        Xbox 360,first-person,Fallout 3,93
35,                                        PlayStation 3,first-person,The Elder Scrolls V: Skyrim,92
36,                                        PC,first-person,Call of Duty 4: Modern Warfare,92
37,                                        Xbox One,first-person,What Remains of Edith Finch,92
38,                                        PC,first-person,Team Fortress 2,92
39,                                        PC,first-person,Unreal Tournament (1999),92
40,                                        PlayStation,first-person,Medal of Honor,92
41,                                        GameCube,first-person,Metroid Prime 2: Echoes,92
42,                                        PC,first-person,Medal of Honor: Allied Assault,91
43,                                        Wii,first-person,Metroid Prime Trilogy,91
44,                                        PC,first-person,Overwatch,91
45,                                        PC,first-person,Halo: The Master Chief Collection - Halo 3: ODST,91
46,                                        Xbox One,first-person,Overwatch,91
47,                                        PlayStation 3,first-person,Borderlands 2,91
48,                                        PC,first-person,Crysis,91
49,                                        PC,first-person,Star Wars Jedi Knight: Dark Forces II,91
50,                                        Xbox 360,first-person,Halo: Reach,91
51,                                        PC,first-person,The Operative: No One Lives Forever,91
52,                                        PC,first-person,Battlefield 2,91
53,                                        PC,first-person,Fallout 3,91
54,                                        PlayStation 3,first-person,Killzone 2,91
55,                                        PC,first-person,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,91
56,                                        Xbox 360,first-person,Far Cry 3,91
57,                                        PC,first-person,Call of Duty,91
58,                                        Xbox,first-person,Half-Life 2,90
59,                                        PlayStation 4,first-person,Overwatch,90
60,                                        PlayStation 3,first-person,Far Cry 3,90
61,                                        Xbox 360,first-person,Tom Clancy's Ghost Recon Advanced Warfighter,90
62,                                        PC,first-person,Return to Castle Wolfenstein: Enemy Territory,90
63,                                        PlayStation 3,first-person,Fallout 3,90
64,                                        PC,first-person,F.E.A.R. Combat,90
65,                                        PC,first-person,Portal,90
66,                                        iOS,first-person,Modern Combat 2: Black Pegasus,90
67,                                        Dreamcast,first-person,Unreal Tournament,90
68,                                        PC,first-person,Metro: 2033 Redux,90
69,                                        Xbox 360,first-person,Portal: Still Alive,90
70,                                        PC,first-person,Half-Life 2: Episode Two,90
71,                                        PC,first-person,The Chronicles of Riddick: Escape From Butcher Bay - Developer's Cut,90
72,                                        iOS,first-person,N.O.V.A. 2 - Near Orbit Vanguard Alliance,90
73,                                        PC,first-person,Deus Ex: Human Revolution,90
74,                                        Wii,first-person,Metroid Prime 3: Corruption,90
75,                                        PlayStation 2,first-person,TimeSplitters 2,90
76,                                        PC,first-person,Star Wars Jedi Knight II: Jedi Outcast,89
77,                                        Xbox,first-person,Halo 2 Multiplayer Map Pack,89
78,                                        Xbox 360,first-person,Borderlands 2,89
79,                                        Xbox One,first-person,Call of Duty: Modern Warfare Remastered,89
80,                                        Xbox 360,first-person,Call of Duty 2,89
81,                                        PC,first-person,The Elder Scrolls III: Morrowind,89
82,                                        PC,first-person,Fallout,89
83,                                        iOS,first-person,Mirror's Edge for iPad,89
84,                                        Xbox 360,first-person,Left 4 Dead 2,89
85,                                        Xbox 360,first-person,Left 4 Dead,89
86,                                        PC,first-person,Left 4 Dead,89
87,                                        PC,first-person,Left 4 Dead 2,89
88,                                        PlayStation 4,first-person,Titanfall 2,89
89,                                        PC,first-person,Borderlands 2,89
90,                                        PlayStation 3,first-person,Deus Ex: Human Revolution,89
91,                                        PC,first-person,Duke Nukem 3D,89
92,                                        PlayStation 3,first-person,L.A. Noire,89
93,                                        PC,first-person,Far Cry,89
94,                                        PC,first-person,Descent 3,89
95,                                        PC,first-person,Descent II,89
96,                                        PlayStation 4,first-person,Apex Legends,89
97,                                        PC,first-person,Battlefield 3,89
98,                                        PC,first-person,Battlefield 1942,89
99,                                        Xbox 360,first-person,Deus Ex: Human Revolution,89
100,                                        Xbox,first-person,The Chronicles of Riddick: Escape From Butcher Bay,89
101,                                        PC,first-person,Return of the Obra Dinn,89
102,                                        Xbox 360,first-person,L.A. Noire,89
103,                                        PlayStation 4,first-person,Battlefield 1,89
104,                                        PlayStation 3,first-person,The Orange Box,89
105,                                        Xbox One,first-person,Destiny: The Taken King,89
106,                                        PlayStation 4,first-person,Minecraft: PlayStation 4 Edition,89
107,                                        PC,first-person,What Remains of Edith Finch,89
108,                                        PC,first-person,DUSK,88
109,                                        Xbox 360,first-person,Call of Duty: Modern Warfare 3,88
110,                                        PlayStation 4,first-person,What Remains of Edith Finch,88
111,                                        Xbox,first-person,Brothers in Arms: Road to Hill 30,88
112,                                        PlayStation 2,first-person,Medal of Honor Frontline,88
113,                                        Xbox One,first-person,Wolfenstein II: The New Colossus,88
114,                                        PC,first-person,F.E.A.R.,88
115,                                        Xbox 360,first-person,BioShock 2,88
116,                                        PC,first-person,Tribes 2,88
117,                                        Xbox 360,first-person,Tom Clancy's Rainbow Six Vegas,88
118,                                        PlayStation 3,first-person,Battlefield: Bad Company 2,88
119,                                        PC,first-person,Far Cry 3,88
120,                                        Xbox One,first-person,DOOM Eternal,88
121,                                        Xbox 360,first-person,Battlefield: Bad Company 2,88
122,                                        PlayStation 2,first-person,Red Faction,88
123,                                        GameCube,first-person,TimeSplitters 2,88
124,                                        Xbox One,first-person,Minecraft: Xbox One Edition,88
125,                                        Switch,first-person,What Remains of Edith Finch,88
126,                                        PC,first-person,Halo: The Master Chief Collection - Halo 3,88
127,                                        PlayStation 3,first-person,Call of Duty: Black Ops,88
128,                                        PC,first-person,Return to Castle Wolfenstein,88
129,                                        PC,first-person,Shogo: Mobile Armor Division,88
130,                                        iOS,first-person,The Room Two,88
131,                                        PC,first-person,Thirty Flights of Loving,88
132,                                        Switch,first-person,Gone Home,88
133,                                        PC,first-person,Apex Legends,88
134,                                        Xbox,first-person,Doom 3,88
135,                                        PC,first-person,The Stanley Parable,88
136,                                        PlayStation 3,first-person,BioShock 2,88
137,                                        PC,first-person,BioShock 2,88
138,                                        PC,first-person,Counter-Strike: Source,88
139,                                        iOS,first-person,Modern Combat 3: Fallen Nation,88
140,                                        PC,first-person,Battlefield 1,88
141,                                        PlayStation 3,first-person,Battlefield: Bad Company 2 Vietnam,88
142,                                        PlayStation 3,first-person,Call of Duty: Modern Warfare 3,88
143,                                        Xbox One,first-person,Apex Legends,88
144,                                        PC,first-person,DOOM Eternal,88
145,                                        PC,first-person,Observer: System Redux,88
146,                                        PlayStation 4,first-person,Keep Talking and Nobody Explodes,88
147,                                        PC,first-person,Counter-Strike,88
148,                                        Xbox,first-person,TimeSplitters 2,88
149,                                        PlayStation 4,first-person,The Talos Principle: Deluxe Edition,88
150,                                        Xbox 360,first-person,Battlefield: Bad Company 2 Vietnam,88
151,                                        iOS,first-person,N.O.V.A. 2 - Near Orbit Vanguard Alliance HD,88
152,                                        iOS,first-person,The Witness,88
153,                                        PC,first-person,DOOM 3,87
154,                                        Xbox 360,first-person,Halo 4,87
155,                                        iOS,first-person,Year Walk,87
156,                                        PlayStation 4,first-person,The Witness,87
157,                                        Xbox One,first-person,DOOM,87
158,                                        Xbox One,first-person,Battlefield 1,87
159,                                        PC,first-person,Battlefield: Bad Company 2,87
160,                                        PC,first-person,Steins;Gate,87
161,                                        PC,first-person,Half-Life 2: Episode One,87
162,                                        PC,first-person,Year Walk,87
163,                                        PC,first-person,Battlefield 3: Armored Kill,87
164,                                        PC,first-person,Borderlands 2: Tiny Tina's Assault on Dragon Keep,87
165,                                        Xbox 360,first-person,Call of Duty: Black Ops,87
166,                                        PC,first-person,The Witness,87
167,                                        PC,first-person,Brothers in Arms: Road to Hill 30,87
168,                                        PC,first-person,Raw Data,87
169,                                        PlayStation 4,first-person,DOOM Eternal,87
170,                                        Xbox One,first-person,Titanfall 2,87
171,                                        PC,first-person,Serious Sam: The First Encounter,87
172,                                        PlayStation 4,first-person,Wolfenstein II: The New Colossus,87
173,                                        PC,first-person,Call of Duty: United Offensive,87
174,                                        Xbox One,first-person,Destiny 2,87
175,                                        PlayStation 3,first-person,Resistance 2,87
176,                                        Switch,first-person,Firewatch,87
177,                                        PlayStation 2,first-person,Half-Life,87
178,                                        PlayStation 3,first-person,Unreal Tournament III,86
179,                                        Xbox One,first-person,The Witness,86
180,                                        PC,first-person,Gone Home,86
181,                                        Xbox 360,first-person,The Elder Scrolls IV: Shivering Isles,86
182,                                        PC,first-person,Fallout 2,86
183,                                        PC,first-person,Borderlands: The Secret Armory of General Knoxx,86
184,                                        PC,first-person,Call of Duty 2,86
185,                                        PlayStation 3,first-person,Resistance: Fall of Man,86
186,                                        Xbox One,first-person,Titanfall,86
187,                                        PC,first-person,Tribes: Ascend,86
188,                                        PC,first-person,Titanfall,86
189,                                        Xbox 360,first-person,Borderlands 2: Tiny Tina's Assault on Dragon Keep,86
190,                                        PC,first-person,Crysis 2,86
191,                                        PC,first-person,Call of Duty: Modern Warfare 2,86
192,                                        PC,first-person,Wolfenstein II: The New Colossus,86
193,                                        PC,first-person,Star Trek: Voyager Elite Force,86
194,                                        PlayStation,first-person,Medal of Honor Underground,86
195,                                        Xbox One,first-person,Destiny 2: Forsaken,86
196,                                        PlayStation 3,first-person,Minecraft: PlayStation 3 Edition,86
197,                                        PC,first-person,Unreal Tournament 2003,86
198,                                        Xbox,first-person,Tom Clancy's Rainbow Six 3,86
199,                                        Xbox 360,first-person,Tom Clancy's Ghost Recon Advanced Warfighter 2,86
200,                                        Xbox 360,first-person,The Elder Scrolls IV - Knights of the Nine,86
201,                                        PC,first-person,PlayerUnknown's Battlegrounds,86
202,                                        PlayStation 3,first-person,Battlefield 3: End Game,86
203,                                        Xbox One,first-person,Observer,86
204,                                        Switch,first-person,Return of the Obra Dinn,86
205,                                        PC,first-person,Titanfall 2,86
206,                                        PC,first-person,Battlefield 3: Back to Karkand,86
207,                                        PlayStation 4,first-person,Destiny: The Taken King,86
208,                                        PlayStation 3,first-person,Tom Clancy's Rainbow Six Vegas,86
209,                                        Nintendo 64,first-person,Turok 2: Seeds of Evil,86
210,                                        Switch,first-person,Metro: Last Light Redux,86
211,                                        Switch,first-person,Metro: 2033 Redux,86
212,                                        PC,first-person,Battlefield: Bad Company 2 Vietnam,86
213,                                        PC,first-person,Call of Duty: Modern Warfare Remastered,86
214,                                        PC,first-person,The Elder Scrolls IV: Shivering Isles,86
215,                                        PC,first-person,The Talos Principle,85
216,                                        DS,first-person,Metroid Prime: Hunters,85
217,                                        iOS,first-person,Shadowgun Legends,85
218,                                        PC,first-person,Deep Rock Galactic,85
219,                                        PC,first-person,Tom Clancy's Rainbow Six,85
220,                                        PC,first-person,Legend of Grimrock II,85
221,                                        Xbox,first-person,Unreal Championship 2: The Liandri Conflict,85
222,                                        Xbox 360,first-person,Call of Duty: Modern Warfare 3 - Collection 1,85
223,                                        PlayStation 4,first-person,Battlefield 4,85
224,                                        Xbox One,first-person,Firewatch,85
225,                                        PC,first-person,Tom Clancy's Rainbow Six: Vegas,85
226,                                        PC,first-person,Clive Barker's Undying,85
227,                                        PC,first-person,SWAT 4,85
228,                                        PlayStation 4,first-person,DOOM,85
229,                                        Xbox,first-person,Far Cry Instincts,85
230,                                        PlayStation 3,first-person,Battlefield 3,85
231,                                        Xbox One,first-person,Call of Duty: Black Ops 4,85
232,                                        PC,first-person,Aliens Versus Predator 2,85
233,                                        PC,first-person,Wizardry 8,85
234,                                        PC,first-person,Operation Flashpoint: Cold War Crisis,85
235,                                        PlayStation 3,first-person,Crysis 2,85
236,                                        PlayStation 3,first-person,Borderlands 2: Captain Scarlett and Her Pirate's Booty,85
237,                                        PC,first-person,America's Army: Special Forces,85
238,                                        PlayStation 3,first-person,Call of Duty: World at War,85
239,                                        PC,first-person,Far Cry 2,85
240,                                        PC,first-person,Battlefield 3: Aftermath,85
241,                                        PlayStation 4,first-person,Destiny 2,85
242,                                        Xbox One,first-person,Halo: The Master Chief Collection,85
243,                                        PC,first-person,The Elder Scrolls III: Bloodmoon,85
244,                                        PlayStation 3,first-person,Far Cry 2,85
245,                                        Xbox 360,first-person,Borderlands: The Secret Armory of General Knoxx,85
246,                                        Xbox 360,first-person,F.E.A.R.,85
247,                                        Xbox,first-person,Brothers in Arms: Earned in Blood,85
248,                                        PlayStation 4,first-person,Far Cry 4,85
249,                                        PC,first-person,Serious Sam: The Second Encounter,85
250,                                        Nintendo 64,first-person,Turok: Dinosaur Hunter,85
251,                                        PlayStation 3,first-person,Borderlands: The Secret Armory of General Knoxx,85
252,                                        Xbox One,first-person,PlayerUnknown's Battlegrounds,85
253,                                        PC,first-person,DOOM,85
254,                                        Xbox 360,first-person,Far Cry 2,85
255,                                        PlayStation 4,first-person,Gone Home: Console Edition,85
256,                                        PlayStation 3,first-person,Battlefield: Bad Company,84
257,                                        Xbox 360,first-person,Call of Duty: World at War,84
258,                                        PlayStation 4,first-person,Statik,84
259,                                        PC,first-person,Fallout: New Vegas,84
260,                                        Switch,first-person,Keep Talking and Nobody Explodes,84
261,                                        Xbox 360,first-person,Crysis 2,84
262,                                        PlayStation 2,first-person,Quake III Revolution,84
263,                                        PlayStation 4,first-person,Red Matter,84
264,                                        PlayStation 3,first-person,Tom Clancy's Ghost Recon Advanced Warfighter 2,84
265,                                        PlayStation 2,first-person,TimeSplitters: Future Perfect,84
266,                                        PC,first-person,PlanetSide 2,84
267,                                        Xbox One,first-person,BioShock: The Collection,84
268,                                        Xbox One,first-person,Prey,84
269,                                        Xbox 360,first-person,Battlefield 3,84
270,                                        PC,first-person,Destiny 2: Forsaken,84
271,                                        PC,first-person,Black Mesa,84
272,                                        Xbox,first-person,Return to Castle Wolfenstein: Tides of War,84
273,                                        Xbox One,first-person,Halo 5: Guardians,84
274,                                        iOS,first-person,DOOM Classic,84
275,                                        PC,first-person,Metro Redux,84
276,                                        PlayStation 3,first-person,Killzone 3,84
277,                                        PlayStation 3,first-person,Battlefield 1943,84
278,                                        PlayStation 2,first-person,Red Faction II,84
279,                                        Xbox 360,first-person,BioShock Infinite: Burial at Sea - Episode Two,84
280,                                        Switch,first-person,SUPERHOT,84
281,                                        PC,first-person,Crysis Warhead,84
282,                                        Xbox,first-person,Tom Clancy's Rainbow Six 3: Black Arrow,84
283,                                        3DS,first-person,Etrian Odyssey IV: Legends of the Titan,84
284,                                        Xbox 360,first-person,Bulletstorm,84
285,                                        Xbox 360,first-person,Fallout: New Vegas,84
286,                                        PC,first-person,Tom Clancy's The Division 2,84
287,                                        iOS,first-person,Into the Dead,84
288,                                        PC,first-person,Tron 2.0,84
289,                                        Xbox One,first-person,Metro Redux,84
290,                                        PC,first-person,Brothers in Arms: Earned in Blood,84
291,                                        Xbox 360,first-person,Borderlands,84
292,                                        PC,first-person,Battlefield Vietnam,84
293,                                        Xbox,first-person,Tom Clancy's Ghost Recon 2 Summit Strike,84
294,                                        PC,first-person,Enemy Territory: Quake Wars,84
295,                                        PlayStation Vita,first-person,Minecraft: PlayStation Vita Edition,84
296,                                        PlayStation 4,first-person,BioShock: The Collection,84
297,                                        PC,first-person,Battlefield 1942: The Road to Rome,84
298,                                        Xbox,first-person,Tom Clancy's Ghost Recon,84
299,                                        PC,first-person,Borderlands: The Zombie Island of Dr. Ned,84
300,                                        PlayStation 3,first-person,Bulletstorm,83
301,                                        Xbox 360,first-person,Borderlands 2: Mr. Torgue's Campaign of Carnage,83
302,                                        PC,first-person,SUPERHOT VR,83
303,                                        PlayStation 3,first-person,Borderlands 2: Mr. Torgue's Campaign of Carnage,83
304,                                        PlayStation 4,first-person,Call of Duty: Black Ops 4,83
305,                                        Xbox 360,first-person,Battlefield 1943,83
306,                                        Xbox,first-person,Unreal Championship,83
307,                                        PC,first-person,Halo: Combat Evolved,83
308,                                        Xbox 360,first-person,Battlefield 3: Back to Karkand,83
309,                                        iOS,first-person,realMyst,83
310,                                        iOS,first-person,Suicide Squad: Special Ops,83
311,                                        Xbox 360,first-person,Fallout 3: Point Lookout,83
312,                                        Xbox 360,first-person,Halo 3: ODST,83
313,                                        iOS,first-person,N.O.V.A. 3 - Near Orbit Vanguard Alliance,83
314,                                        PC,first-person,Call of Duty: Black Ops 4,83
315,                                        PlayStation 4,first-person,Prey: Mooncrash,83
316,                                        Xbox 360,first-person,Call of Duty: Black Ops II,83
317,                                        PC,first-person,Unreal Tournament III,83
318,                                        PC,first-person,Devil Daggers,83
319,                                        PlayStation 4,first-person,Call of Duty: Modern Warfare Remastered,83
320,                                        Xbox,first-person,TimeSplitters: Future Perfect,83
321,                                        PlayStation 3,first-person,Borderlands,83
322,                                        Xbox,first-person,Call of Duty 3,83
323,                                        PC,first-person,Destiny 2,83
324,                                        PC,first-person,Tom Clancy's Rainbow Six 3: Raven Shield,83
325,                                        PC,first-person,DOOM II,83
326,                                        Xbox 360,first-person,Fallout: New Vegas - Old World Blues,83
327,                                        PC,first-person,The Elder Scrolls V: Skyrim - Dragonborn,83
328,                                        PlayStation 3,first-person,BioShock Infinite: Burial at Sea - Episode Two,83
329,                                        PC,first-person,Paladins,83
330,                                        PC,first-person,Quern - Undying Thoughts,83
331,                                        Xbox One,first-person,Battlefield 1: They Shall Not Pass,83
332,                                        Switch,first-person,DOOM (1993),83
333,                                        PlayStation 3,first-person,Resistance 3,83
334,                                        PlayStation 4,first-person,Metro Redux,83
335,                                        PC,first-person,Prey (2006),83
336,                                        Xbox 360,first-person,Titanfall,83
337,                                        Xbox 360,first-person,RAGE: The Scorchers,83
338,                                        PlayStation 4,first-person,Call of Duty: Advanced Warfare,83
339,                                        PC,first-person,Call of Duty: World at War,83
340,                                        PlayStation 4,first-person,The Unfinished Swan,83
341,                                        Xbox One,first-person,SUPERHOT,83
342,                                        PlayStation 4,first-person,SUPERHOT,83
343,                                        PC,first-person,Tribes: Vengeance,83
344,                                        PlayStation 3,first-person,Call of Duty: Black Ops II,83
345,                                        PlayStation 3,first-person,Battlefield 3: Back to Karkand,83
346,                                        Xbox 360,first-person,Battlefield: Bad Company,83
347,                                        PC,first-person,Myst III: Exile,83
348,                                        Xbox,first-person,Star Wars: Battlefront II (2005),83
349,                                        Xbox One,first-person,Deep Rock Galactic,83
350,                                        PC,first-person,Counter-Strike: Global Offensive,83
351,                                        Wii,first-person,Call of Duty: World at War,83
352,                                        Xbox One,first-person,Warhammer: Vermintide 2,83
353,                                        PC,first-person,Gunheart,83
354,                                        Switch,first-person,The Talos Principle: Deluxe Edition,83
355,                                        Xbox 360,first-person,Tom Clancy's Rainbow Six Vegas 2,82
356,                                        Xbox 360,first-person,BioShock 2: Minerva's Den,82
357,                                        PC,first-person,L.A. Noire: The VR Case Files,82
358,                                        Xbox 360,first-person,Minecraft: Xbox 360 Edition,82
359,                                        PC,first-person,SUPERHOT,82
360,                                        PlayStation 4,first-person,Tom Clancy's The Division 2,82
361,                                        Xbox One,first-person,SUPERHOT: MIND CONTROL DELETE,82
362,                                        PlayStation 4,first-person,Destiny 2: Forsaken,82
363,                                        Xbox One,first-person,Tom Clancy's The Division 2,82
364,                                        Xbox 360,first-person,Unreal Tournament III,82
365,                                        Xbox One,first-person,Borderlands 3,82
366,                                        Xbox 360,first-person,The Darkness,82
367,                                        PlayStation 4,first-person,I Expect You To Die,82
368,                                        PC,first-person,Tom Clancy's Ghost Recon: Desert Siege,82
369,                                        Xbox One,first-person,Prey: Mooncrash,82
370,                                        PC,first-person,Metro Exodus,82
371,                                        PC,first-person,The Talos Principle: Road To Gehenna,82
372,                                        Xbox 360,first-person,The Elder Scrolls V: Skyrim - Dragonborn,82
373,                                        PC,first-person,Tom Clancy's Ghost Recon: Island Thunder,82
374,                                        PlayStation 2,first-person,Call of Duty 3,82
375,                                        Xbox 360,first-person,DOOM,82
376,                                        PlayStation 3,first-person,The Elder Scrolls V: Skyrim - Dragonborn,82
377,                                        Xbox One,first-person,Borderlands 3: Moxxi's Heist of the Handsome Jackpot,82
378,                                        PC,first-person,S.T.A.L.K.E.R.: Shadow of Chernobyl,82
379,                                        Xbox One,first-person,Far Cry 5,82
380,                                        PlayStation 3,first-person,Fallout: New Vegas,82
381,                                        Xbox 360,first-person,The Chronicles of Riddick: Assault on Dark Athena,82
382,                                        iOS,first-person,PlayerUnknown's Battlegrounds Mobile,82
383,                                        PC,first-person,Bulletstorm,82
384,                                        Xbox 360,first-person,Fallout 3: Broken Steel,82
385,                                        Xbox 360,first-person,Call of Duty 3,82
386,                                        PC,first-person,Borderlands 2: Mr. Torgue's Campaign of Carnage,82
387,                                        PC,first-person,Fallout: New Vegas - Old World Blues,82
388,                                        Xbox 360,first-person,Halo: Combat Evolved Anniversary,82
389,                                        PlayStation 2,first-person,Brothers in Arms: Road to Hill 30,82
390,                                        GameCube,first-person,TimeSplitters: Future Perfect,82
391,                                        iOS,first-person,Modern Combat 4: Zero Hour,82
392,                                        PC,first-person,ETHER One,82
393,                                        PC,first-person,Pistol Whip,82
394,                                        PC,first-person,The Vanishing of Ethan Carter,82
395,                                        PlayStation 3,first-person,Far Cry 3: Blood Dragon,82
396,                                        PC,first-person,Blood,82
397,                                        DS,first-person,Etrian Odyssey II: Heroes of Lagaard,82
398,                                        PlayStation 3,first-person,Borderlands: The Zombie Island of Dr. Ned,82
399,                                        Xbox One,first-person,Metro Exodus,82
400,                                        iOS,first-person,Riven: The Sequel to Myst,82
401,                                        Xbox One,first-person,Far Cry 4,82
402,                                        PC,first-person,Warhammer: Vermintide 2,82
403,                                        PC,first-person,Joint Operations: Typhoon Rising,82
404,                                        PC,first-person,Prey,82
405,                                        Wii U,first-person,Year Walk,82
406,                                        PC,first-person,Metro: Last Light,82
407,                                        PC,first-person,Rising Storm,82
408,                                        DS,first-person,"Nine Hours, Nine Persons, Nine Doors",82
409,                                        Xbox One,first-person,Bulletstorm: Full Clip Edition,82
410,                                        PC,first-person,America's Army,82
411,                                        PC,first-person,Battlefield 1: In the Name of the Tsar,82
412,                                        PC,first-person,Quake 4,81
413,                                        PC,first-person,Battlefield 4,81
414,                                        Switch,first-person,DOOM 3,81
415,                                        PC,first-person,Painkiller,81
416,                                        PC,first-person,Nancy Drew: Danger on Deception Island,81
417,                                        Game Boy Advance,first-person,Doom,81
418,                                        Game Boy Advance,first-person,Duke Nukem Advance,81
419,                                        Xbox One,first-person,Battlefield 4,81
420,                                        Xbox One,first-person,Call of Duty: Black Ops III,81
421,                                        PlayStation 3,first-person,Tom Clancy's Rainbow Six Vegas 2,81
422,                                        PlayStation 3,first-person,Fallout: New Vegas - Old World Blues,81
423,                                        PC,first-person,Wolfenstein: The New Order,81
424,                                        PlayStation 2,first-person,TimeSplitters,81
425,                                        Xbox,first-person,Medal of Honor Frontline,81
426,                                        Xbox One,first-person,Call of Duty: Advanced Warfare,81
427,                                        PC,first-person,Rising Storm 2: Vietnam,81
428,                                        Wii U,first-person,Call of Duty: Black Ops II,81
429,                                        PlayStation 4,first-person,Hunt: Showdown,81
430,                                        PC,first-person,SWAT 3: Elite Edition,81
431,                                        PC,first-person,Arizona Sunshine,81
432,                                        PC,first-person,Metro 2033,81
433,                                        DS,first-person,Phoenix Wright: Ace Attorney,81
434,                                        Xbox,first-person,Star Wars Jedi Knight II: Jedi Outcast,81
435,                                        PC,first-person,Borderlands,81
436,                                        PlayStation 3,first-person,Crysis,81
437,                                        Xbox 360,first-person,Crysis,81
438,                                        Xbox 360,first-person,RAGE,81
439,                                        PC,first-person,Firewatch,81
440,                                        PC,first-person,Red Orchestra: Ostfront 41-45,81
441,                                        PC,first-person,The Elder Scrolls IV: Knights of the Nine,81
442,                                        PlayStation 3,first-person,Fallout 3: Broken Steel,81
443,                                        Xbox 360,first-person,Borderlands 2: Captain Scarlett and Her Pirate's Booty,81
444,                                        PC,first-person,Hunt: Showdown,81
445,                                        PlayStation 4,first-person,Warhammer: Vermintide 2,81
446,                                        Xbox One,first-person,Omensight: Definitive Edition,81
447,                                        PlayStation 5,first-person,Observer: System Redux,81
448,                                        Wii,first-person,GoldenEye 007,81
449,                                        PC,first-person,Fallout 3: Broken Steel,81
450,                                        PC,first-person,Borderlands 3,81
451,                                        PC,first-person,Far Cry 3: Blood Dragon,81
452,                                        Xbox 360,first-person,Borderlands: The Zombie Island of Dr. Ned,81
453,                                        PC,first-person,Halo: Reach Remastered,81
454,                                        PlayStation 4,first-person,The Exorcist: Legion VR,81
455,                                        Nintendo 64,first-person,007: The World is Not Enough,81
456,                                        PC,first-person,Call of Duty: Black Ops,81
457,                                        PC,first-person,Call of Duty: Modern Warfare,81
458,                                        iOS,first-person,Call of Duty Mobile,81
459,                                        Xbox 360,first-person,Halo: Reach - Defiant Map Pack,81
460,                                        PlayStation 4,first-person,Far Cry 5,81
461,                                        PC,first-person,Slime Rancher,81
462,                                        PC,first-person,Nancy Drew: Curse of Blackmoor Manor,81
463,                                        PC,first-person,Mirror's Edge,81
464,                                        PlayStation 3,first-person,RAGE,81
465,                                        PC,first-person,Battlefield V,81
466,                                        PlayStation 4,first-person,The Vanishing of Ethan Carter,81
467,                                        Xbox 360,first-person,Perfect Dark Zero,81
468,                                        PC,first-person,Star Wars Jedi Knight: Jedi Academy,81
469,                                        DS,first-person,Phoenix Wright: Ace Attorney - Trials and Tribulations,81
470,                                        PlayStation 3,first-person,BioShock 2: Minerva's Den,81
471,                                        Xbox One,first-person,Sniper Elite 4,81
472,                                        PlayStation 4,first-person,Call of Duty: Black Ops III,81
473,                                        PlayStation 4,first-person,L.A. Noire: The VR Case Files,81
474,                                        PC,first-person,Void Bastards,81
475,                                        Xbox,first-person,Tom Clancy's Ghost Recon: Island Thunder,81
476,                                        Xbox One,first-person,Call of Duty: Modern Warfare,80
477,                                        iOS,first-person,Phoenix Wright: Ace Attorney,80
478,                                        Xbox,first-person,Tom Clancy's Ghost Recon 2,80
479,                                        PlayStation 3,first-person,The Chronicles of Riddick: Assault on Dark Athena,80
480,                                        PC,first-person,Tom Clancy's Ghost Recon,80
481,                                        Game Boy Advance,first-person,Ecks vs. Sever,80
482,                                        PlayStation 3,first-person,Battlefield 4,80
483,                                        PlayStation 4,first-person,Transpose,80
484,                                        Xbox 360,first-person,Far Cry 3: Blood Dragon,80
485,                                        PC,first-person,Medal of Honor: Pacific Assault,80
