,platform,genre,title,score
458,                                        Xbox 360,fighting,Yie Ar Kung-Fu,51
459,                                        PlayStation 3,fighting,Spartacus Legends,50
460,                                        PSP,fighting,TNA Impact: Cross the Line,50
461,                                        GameCube,fighting,Legends of Wrestling,50
462,                                        PlayStation 3,fighting,Kung-Fu Live,50
463,                                        Xbox,fighting,Backyard Wrestling: Don't Try This at Home,50
464,                                        PC,fighting,Super ComboMan,49
465,                                        Xbox 360,fighting,Lucha Libre AAA Heroes del Ring,49
466,                                        Xbox 360,fighting,Dragon Ball Z for Kinect,49
467,                                        GameCube,fighting,One Piece: Pirates' Carnival,49
468,                                        Xbox 360,fighting,Supremacy MMA,49
469,                                        Wii,fighting,Castlevania Judgment,49
470,                                        Xbox 360,fighting,Fire Pro Wrestling,48
471,                                        Nintendo 64,fighting,WCW Backstage Assault,48
472,                                        PlayStation 2,fighting,Dragon Ball Z: Infinite World,48
473,                                        PlayStation 3,fighting,The Fight: Lights Out,48
474,                                        Xbox 360,fighting,Sonic the Fighters,47
475,                                        PlayStation 3,fighting,Supremacy MMA,47
476,                                        PlayStation 2,fighting,One Piece: Pirates' Carnival,47
477,                                        Xbox 360,fighting,Bellator: MMA Onslaught,47
478,                                        Xbox,fighting,Kakuto Chojin,46
479,                                        Xbox 360,fighting,Samurai Shodown Sen,46
480,                                        PlayStation 2,fighting,Backyard Wrestling 2: There Goes the Neighborhood,46
481,                                        iOS,fighting,Voice Fantasy,46
482,                                        Xbox 360,fighting,Spartacus Legends,45
483,                                        Wii,fighting,Tournament of Legends,45
484,                                        GameCube,fighting,TMNT: Mutant Melee,44
485,                                        Wii,fighting,Godzilla: Unleashed,44
486,                                        GameCube,fighting,Zatch Bell! Mamodo Fury,44
487,                                        Wii,fighting,TNA iMPACT!,43
488,                                        PlayStation Vita,fighting,Supremacy MMA: Unrestricted,43
489,                                        PlayStation,fighting,ECW Anarchy Rulz,43
490,                                        Xbox,fighting,Backyard Wrestling 2: There Goes the Neighborhood,43
491,                                        Xbox,fighting,TMNT: Mutant Melee,43
492,                                        PlayStation 3,fighting,Real Steel,41
493,                                        PlayStation 2,fighting,Zatch Bell! Mamodo Fury,40
494,                                        Game Boy Advance,fighting,Dragon Ball Z: Taiketsu,40
495,                                        Xbox 360,fighting,Real Steel,40
496,                                        Wii,fighting,Naruto Shippuden: Dragon Blade Chronicles,38
497,                                        PSP,fighting,Legend of the Dragon,38
498,                                        Dreamcast,fighting,ECW Anarchy Rulz,38
499,                                        Wii,fighting,Legend of the Dragon,37
500,                                        Xbox,fighting,Fight Club,37
501,                                        Xbox 360,fighting,Deadliest Warrior: Ancient Combat,37
502,                                        3DS,fighting,3D Classics: Urban Champion,37
503,                                        Xbox,fighting,MTV's Celebrity Deathmatch,36
504,                                        PlayStation 2,fighting,Fight Club,36
505,                                        PlayStation 3,fighting,Girl Fight,35
506,                                        DS,fighting,Clash of Elementalists,34
507,                                        DS,fighting,Marvel Nemesis: Rise of the Imperfects,34
508,                                        Xbox 360,fighting,Girl Fight,34
509,                                        PlayStation 3,fighting,Kick-Ass,33
510,                                        Game Boy Advance,fighting,Mortal Kombat Advance,33
511,                                        PlayStation 2,fighting,MTV's Celebrity Deathmatch,32
512,                                        Xbox 360,fighting,Fighters Uncaged,32
513,                                        Xbox,fighting,Kabuki Warriors,32
514,                                        PlayStation,fighting,The Simpsons Wrestling,32
515,                                        PC,fighting,The Asskickers,31
516,                                        PC,fighting,MTV's Celebrity Deathmatch,30
517,                                        PlayStation 2,fighting,Legend of the Dragon,29
518,                                        Xbox,fighting,Stake: Fortune Fighters,26
519,                                        Game Boy Advance,fighting,Mucha Lucha! Mascaritas of the Lost Code,26
520,                                        Xbox 360,fighting,Hulk Hogan's Main Event,26
521,                                        PlayStation,fighting,Dragon Ball Z: Ultimate Battle 22,25
522,                                        Game Boy Advance,fighting,Legends of Wrestling II,24
523,                                        Game Boy Advance,fighting,Rock 'Em Sock 'Em Robots,21
