,platform,genre,title,score
533,                                        Xbox 360,adventure,The Walking Dead: Season Two Episode 1 - All That Remains,80
534,                                        Wii,adventure,Tales of Monkey Island Chapter 3: Lair of the Leviathan,80
535,                                        PC,adventure,The Walking Dead: Season Two - A Telltale Games Series,80
536,                                        PC,adventure,The Wolf Among Us,80
537,                                        PlayStation 4,adventure,EVERYTHING,80
538,                                        Xbox 360,adventure,Naruto: The Broken Bond,80
539,                                        PC,adventure,Nancy Drew: Secret of the Old Clock,80
540,                                        iOS,adventure,Bullet Time HD,80
541,                                        PC,adventure,Myst V: End of Ages,80
542,                                        PlayStation 4,adventure,Zero Escape: Zero Time Dilemma,80
543,                                        PlayStation 4,adventure,Children of Morta,80
544,                                        Switch,adventure,Layers of Fear: Legacy,80
545,                                        Switch,adventure,Minit,80
546,                                        Switch,adventure,Wide Ocean Big Jacket,79
547,                                        PlayStation 4,adventure,Telling Lies,79
548,                                        PC,adventure,The Magic Circle,79
549,                                        PC,adventure,The Path,79
550,                                        Xbox 360,adventure,Sesame Street: Once Upon a Monster,79
551,                                        PlayStation 4,adventure,Joe Dever's Lone Wolf Console Edition,79
552,                                        PC,adventure,Wanderlust Travel Stories,79
553,                                        PlayStation 4,adventure,Bugsnax,79
554,                                        Wii,adventure,Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,79
555,                                        Switch,adventure,Detention,79
556,                                        Xbox 360,adventure,The Walking Dead: Episode 1 - A New Day,79
557,                                        PC,adventure,Return to Mysterious Island,79
558,                                        iOS,adventure,iBomber Attack,79
559,                                        PlayStation 4,adventure,Jazzpunk: Director's Cut,79
560,                                        PC,adventure,Late Shift,79
561,                                        Switch,adventure,Stories Untold,79
562,                                        PC,adventure,Weird Worlds: Return to Infinite Space,79
563,                                        PC,adventure,Bad Dream: Coma,79
564,                                        PC,adventure,Wilson's Heart,79
565,                                        PC,adventure,The Exorcist: Legion VR,79
566,                                        PC,adventure,Bear With Me: Episode Three,79
567,                                        Switch,adventure,Sagebrush,79
568,                                        Switch,adventure,Cafe Enchante,79
569,                                        PC,adventure,Runaway: A Twist of Fate,79
570,                                        PC,adventure,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,79
571,                                        Switch,adventure,Subsurface Circular,79
572,                                        Xbox One,adventure,The Council - Episode 1: The Mad Ones,79
573,                                        PC,adventure,Minit,79
574,                                        PlayStation 4,adventure,Oxenfree,79
575,                                        PC,adventure,Transpose,79
576,                                        PlayStation 4,adventure,Until Dawn,79
577,                                        PlayStation 3,adventure,The Unfinished Swan,79
578,                                        iOS,adventure,Band Together,79
579,                                        iOS,adventure,Kid Vector,79
580,                                        PC,adventure,Haven,79
581,                                        PlayStation 3,adventure,Rochard,79
582,                                        iOS,adventure,NyxQuest,79
583,                                        PC,adventure,Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,79
584,                                        PC,adventure,Sam & Max Episode 102: Situation: Comedy,79
585,                                        Xbox 360,adventure,LEGO Harry Potter: Years 1-4,79
586,                                        PC,adventure,Sam & Max Episode 106: Bright Side of the Moon,79
587,                                        PSP,adventure,Hakuoki: Demon of the Fleeting Blossom,79
588,                                        iOS,adventure,The Lost City,79
589,                                        iOS,adventure,Little Acorns,79
590,                                        iOS,adventure,Knight Storm,79
591,                                        PC,adventure,Goetia,79
592,                                        PlayStation 4,adventure,King's Quest Chapter 3: Once Upon a Climb,79
593,                                        PC,adventure,The Mooseman,79
594,                                        PC,adventure,Rumu,79
595,                                        Switch,adventure,realMyst: Masterpiece Edition,79
596,                                        Switch,adventure,Lucah: Born of a Dream,79
597,                                        PC,adventure,Sam & Max Episode 203: Night of the Raving Dead,79
598,                                        PC,adventure,Murder by Numbers,79
599,                                        Xbox Series X,adventure,Observer: System Redux,79
600,                                        PlayStation Vita,adventure,Retro City Rampage,79
601,                                        PC,adventure,Kelvin and the Infamous Machine,79
602,                                        PC,adventure,Memoria (2013),79
603,                                        PC,adventure,The Last Door,79
604,                                        Wii,adventure,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,79
605,                                        PC,adventure,The Inner World: The Last Wind Monk,79
606,                                        iOS,adventure,Supermagical,79
607,                                        PlayStation 5,adventure,Observer: System Redux,79
608,                                        PC,adventure,Uru: Ages Beyond Myst,79
609,                                        iOS,adventure,The Sims Medieval,79
610,                                        iOS,adventure,Happy Street,79
611,                                        PC,adventure,Batman: The Enemy Within - The Telltale Series,79
612,                                        Wii,adventure,LEGO Harry Potter: Years 1-4,79
613,                                        PlayStation 3,adventure,LEGO Harry Potter: Years 1-4,79
614,                                        PC,adventure,Tales From The Borderlands: Episode 4 - Escape Plan Bravo,79
615,                                        Wii,adventure,Mini Ninjas,79
616,                                        iOS,adventure,Penny Arcade Adventures: Episode Three,79
617,                                        Switch,adventure,Superbrothers: Sword & Sworcery EP,79
618,                                        Xbox One,adventure,Tacoma,79
619,                                        Switch,adventure,L.A. Noire,79
620,                                        PC,adventure,Observation,79
621,                                        PlayStation 4,adventure,Paper Beast,79
622,                                        Wii,adventure,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,79
623,                                        iOS,adventure,HECTOR: Ep3 - Beyond Reasonable Doom,79
624,                                        iOS,adventure,Frontline Commando: D-Day,79
625,                                        Xbox One,adventure,The Book of Unwritten Tales 2,79
626,                                        PC,adventure,The Gallery - Episode 1: Call of the Starseed,79
627,                                        Switch,adventure,Roki,79
628,                                        PC,adventure,LEGO Harry Potter: Years 1-4,79
629,                                        Switch,adventure,The Gardens Between,79
630,                                        PC,adventure,Nancy Drew: Legend of the Crystal Skull,79
631,                                        PlayStation 4,adventure,Tacoma,79
632,                                        Switch,adventure,World End Syndrome,79
633,                                        PlayStation 4,adventure,Raging Loop,79
634,                                        Switch,adventure,Steins;Gate 0,79
635,                                        Xbox One,adventure,The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,78
636,                                        PC,adventure,The Walking Dead: Season Two Episode 1 - All That Remains,78
637,                                        PC,adventure,The Journey Down: Chapter Two,78
638,                                        Xbox One,adventure,Relicta,78
639,                                        PlayStation 4,adventure,Detroit: Become Human,78
640,                                        DS,adventure,Broken Sword: Shadow of the Templars - The Director's Cut,78
641,                                        Xbox One,adventure,Layers of Fear,78
642,                                        PC,adventure,LEGO Indiana Jones: The Original Adventures,78
643,                                        PlayStation 2,adventure,Shadow of Destiny,78
644,                                        PlayStation 3,adventure,Machinarium,78
645,                                        PC,adventure,Doki Doki Literature Club!,78
646,                                        Switch,adventure,Aokana - Four Rhythms Across the Blue,78
647,                                        Xbox One,adventure,Tell Me Why,78
648,                                        DS,adventure,Hotel Dusk: Room 215,78
649,                                        iOS,adventure,Back to the Future Ep 1 HD,78
650,                                        iOS,adventure,Prince of Persia Classic HD,78
651,                                        PlayStation 4,adventure,King's Quest Chapter 5: The Good Knight,78
652,                                        iOS,adventure,Apollo Justice: Ace Attorney,78
653,                                        Switch,adventure,The Spectrum Retreat,78
654,                                        Switch,adventure,Neversong,78
655,                                        PlayStation 4,adventure,Five Dates,78
656,                                        PC,adventure,The Walking Dead: Season Two Episode 5 - No Going Back,78
657,                                        Xbox One,adventure,The Walking Dead: The Telltale Series - The Final Season,78
658,                                        PlayStation 4,adventure,Forgotton Anne,78
659,                                        PC,adventure,Zero Escape: Zero Time Dilemma,78
660,                                        Wii,adventure,Rabbids Go Home,78
661,                                        PC,adventure,Observer,78
662,                                        DS,adventure,Apollo Justice: Ace Attorney,78
663,                                        iOS,adventure,Commander Pixman,78
664,                                        PlayStation 3,adventure,The Walking Dead: 400 Days,78
665,                                        PC,adventure,Ken Follett's The Pillars of the Earth,78
666,                                        iOS,adventure,Phoenix Wright: Ace Attorney Trilogy,78
667,                                        iOS,adventure,Lock 'n' Load,78
668,                                        Switch,adventure,In Other Waters,78
669,                                        PC,adventure,The Room VR: A Dark Matter,78
670,                                        PC,adventure,Arcade Spirits,78
671,                                        Xbox One,adventure,Blackwood Crossing,78
672,                                        iOS,adventure,INC,78
673,                                        Xbox One,adventure,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,78
674,                                        PC,adventure,The Procession to Calvary,78
675,                                        PlayStation 4,adventure,The Persistence VR,78
676,                                        PC,adventure,Chaos on Deponia,78
677,                                        PC,adventure,"That Dragon, Cancer",78
678,                                        iOS,adventure,Aftermath,78
679,                                        iOS,adventure,Gene Effect,78
680,                                        PC,adventure,King's Quest Chapter 3: Once Upon a Climb,78
681,                                        PC,adventure,Lydia,78
682,                                        PC,adventure,EVERYTHING,78
683,                                        Xbox One,adventure,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,78
684,                                        PlayStation Vita,adventure,Psychedelica of the Ashen Hawk,78
685,                                        Switch,adventure,The Journey Down: Chapter One,78
686,                                        PC,adventure,Pilgrims,78
687,                                        Stadia,adventure,Lost Words: Beyond the Page,78
688,                                        Switch,adventure,Murder by Numbers,78
689,                                        iOS,adventure,James Cameron's Avatar,78
690,                                        DS,adventure,Soul of Darkness,78
691,                                        Xbox One,adventure,Ken Follett's The Pillars of the Earth,78
692,                                        PC,adventure,Marvel's Guardians of the Galaxy: The Telltale Series,78
693,                                        PlayStation 4,adventure,Heavy Rain,78
694,                                        Xbox One,adventure,The Walking Dead: Michonne - Episode 2: Give No Shelter,78
695,                                        PlayStation Vita,adventure,Root Letter,78
696,                                        iOS,adventure,CHUCHEL,78
697,                                        Switch,adventure,Nelly Cootalot: The Fowl Fleet,78
698,                                        Xbox One,adventure,Broken Age,78
699,                                        PlayStation Vita,adventure,Psychedelica of the Black Butterfly,78
700,                                        PC,adventure,Vader Immortal: Episode I,78
701,                                        iOS,adventure,Archetype,78
702,                                        iOS,adventure,LEGO The Lord of the Rings,78
703,                                        PC,adventure,A Fisherman's Tale,78
704,                                        iOS,adventure,Crowman & Wolfboy,78
705,                                        PC,adventure,The Walking Dead: Season Two Episode 4 - Amid the Ruins,78
706,                                        PC,adventure,Myst Online: Uru Live,78
707,                                        Xbox One,adventure,Re:Turn - One Way Trip,78
708,                                        PlayStation 4,adventure,The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,78
709,                                        PC,adventure,A Mortician's Tale,78
710,                                        PC,adventure,The Sojourn,78
711,                                        PC,adventure,The Walking Dead: 400 Days,78
712,                                        Xbox One,adventure,Oxenfree,78
713,                                        PC,adventure,Nancy Drew: The Ransom of the Seven Ships,78
714,                                        PlayStation 4,adventure,Tales From The Borderlands: Episode 4 - Escape Plan Bravo,78
715,                                        PC,adventure,RiME,78
716,                                        Wii,adventure,LEGO Indiana Jones: The Original Adventures,78
717,                                        PC,adventure,The Infectious Madness of Doctor Dekker,78
718,                                        PC,adventure,Eastshade,78
719,                                        PlayStation 4,adventure,The Walking Dead: The Telltale Series - The Final Season,78
720,                                        PlayStation 4,adventure,ABZU,78
721,                                        PC,adventure,Joe Dever's Lone Wolf HD Remastered,78
722,                                        Xbox One,adventure,Tales From The Borderlands: Episode 2 - Atlas Mugged,78
723,                                        PlayStation Vita,adventure,Bad Apple Wars,78
724,                                        PC,adventure,Transference,78
725,                                        PC,adventure,AR-K Episode 3: The Great Escape,78
726,                                        PC,adventure,Tales From The Borderlands: Episode 2 - Atlas Mugged,78
727,                                        PC,adventure,Five Nights at Freddy's,78
728,                                        PlayStation 4,adventure,Everybody's Gone to the Rapture,78
729,                                        DS,adventure,Ace Attorney Investigations: Miles Edgeworth,78
730,                                        iOS,adventure,Back to the Future Ep 5 HD,78
731,                                        iOS,adventure,Fancy Pants Adventures,78
732,                                        iOS,adventure,Astronot,78
733,                                        iOS,adventure,Help Volty,78
734,                                        PlayStation 3,adventure,The Walking Dead: Season Two Episode 4 - Amid the Ruins,78
735,                                        iOS,adventure,Grim Fandango Remastered,78
736,                                        Xbox One,adventure,The Magic Circle: Gold Edition,78
737,                                        PC,adventure,The Norwood Suite,78
738,                                        PlayStation 4,adventure,Irony Curtain: From Matryoshka with Love,78
739,                                        PC,adventure,Chook & Sosig: Walk the Plank,78
740,                                        PlayStation 4,adventure,Sagebrush,78
741,                                        PC,adventure,Nancy Drew: Last Train to Blue Moon Canyon,77
742,                                        iOS,adventure,Nimble Quest,77
743,                                        PlayStation 4,adventure,Game of Thrones: Episode One - Iron From Ice,77
744,                                        PlayStation 4,adventure,Ghostrunner,77
745,                                        Xbox One,adventure,The Inner World,77
746,                                        3DS,adventure,Apollo Justice: Ace Attorney,77
747,                                        PC,adventure,The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back,77
748,                                        PC,adventure,Whispers of a Machine,77
749,                                        PC,adventure,Sherlock Holmes: Crimes & Punishments,77
750,                                        PlayStation Vita,adventure,Proteus,77
751,                                        PC,adventure,Al Emmo and the Lost Dutchman's Mine,77
752,                                        PC,adventure,Zeno Clash,77
753,                                        PlayStation 4,adventure,Virginia,77
754,                                        Switch,adventure,1979 Revolution: Black Friday,77
755,                                        iOS,adventure,The Horrible Vikings,77
756,                                        PC,adventure,I Expect You To Die,77
757,                                        PC,adventure,The Walking Dead: The Telltale Series - The Final Season,77
758,                                        PlayStation 4,adventure,Little Red Lie,77
759,                                        Xbox One,adventure,11-11: Memories Retold,77
760,                                        PlayStation 4,adventure,King's Quest Chapter 1: A Knight to Remember,77
761,                                        Xbox One,adventure,Batman: The Enemy Within - Episode 1: The Enigma,77
762,                                        PC,adventure,The White Door,77
763,                                        iOS,adventure,HECTOR: Ep2: Senseless Acts of Justice,77
764,                                        iOS,adventure,Fallen London,77
765,                                        PC,adventure,Herald: An Interactive Period Drama,77
766,                                        Xbox One,adventure,The Council - Episode 3: Ripples,77
767,                                        PC,adventure,I Am Dead,77
768,                                        PC,adventure,VA-11 Hall-A: Cyberpunk Bartender Action,77
769,                                        PC,adventure,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,77
770,                                        PC,adventure,Orwell,77
771,                                        PC,adventure,Penny Arcade Adventures: Episode One,77
772,                                        PC,adventure,Still There,77
773,                                        PC,adventure,Game of Thrones: Episode Three - The Sword in the Darkness,77
774,                                        iOS,adventure,Extraction: Project Outbreak,77
775,                                        Xbox One,adventure,Minecraft: Story Mode - Episode 1: The Order of the Stone,77
776,                                        PlayStation 4,adventure,11-11: Memories Retold,77
777,                                        PlayStation 4,adventure,Deliver Us The Moon,77
778,                                        PC,adventure,Salammbo: Battle of Carthage,77
779,                                        Xbox 360,adventure,LEGO Indiana Jones: The Original Adventures,77
780,                                        PC,adventure,The Void,77
781,                                        iOS,adventure,Ozone HD,77
782,                                        iOS,adventure,Puzzle Agent HD,77
783,                                        Xbox,adventure,Broken Sword: The Sleeping Dragon,77
784,                                        iOS,adventure,Time Geeks & Friends,77
785,                                        iOS,adventure,Lifeline...,77
786,                                        PC,adventure,Lumo,77
787,                                        PlayStation 4,adventure,The Lost Bear,77
788,                                        PC,adventure,A Fold Apart,77
789,                                        Switch,adventure,Death Mark,77
790,                                        PC,adventure,Signs of the Sojourner,77
791,                                        Switch,adventure,Piofiore: Fated Memories,77
792,                                        PlayStation 4,adventure,FORM,77
793,                                        PC,adventure,Lovingly Evil,77
794,                                        PlayStation 2,adventure,Lego Indiana Jones: The Original Adventures,77
795,                                        PC,adventure,Lost Horizon,77
796,                                        PlayStation 4,adventure,Game of Thrones: Episode Five - A Nest of Vipers,77
797,                                        Xbox One,adventure,L.A. Noire,77
798,                                        PC,adventure,The Lion's Song,77
799,                                        PC,adventure,The Last Campfire,77
800,                                        iOS,adventure,Guildlings,77
801,                                        Xbox 360,adventure,The Wolf Among Us: Episode 3 - A Crooked Mile,77
802,                                        PC,adventure,A Case of Distrust,77
803,                                        PC,adventure,Batman: The Enemy Within - Episode 4: What Ails You,77
804,                                        Xbox One,adventure,Mosaic,77
805,                                        iOS,adventure,Milkmaid of the Milky Way,77
806,                                        PC,adventure,Kathy Rain,77
807,                                        PlayStation 4,adventure,Observer,77
808,                                        PlayStation 4,adventure,The Sexy Brutale,77
809,                                        Switch,adventure,Goodbye Deponia,77
810,                                        Xbox One,adventure,MechaNika,77
811,                                        PC,adventure,Penny Arcade Adventures: Episode Three,77
812,                                        PC,adventure,Aviary Attorney,77
813,                                        Xbox One,adventure,The Vanishing of Ethan Carter,77
814,                                        Xbox One,adventure,Broken Sword 5: The Serpent's Curse,77
815,                                        iOS,adventure,N.Y.Zombies,77
816,                                        iOS,adventure,Astro Ranch,77
817,                                        iOS,adventure,GodFinger for iPad,77
818,                                        iOS,adventure,BATTLE BEARS -1,77
819,                                        iOS,adventure,The Secret of Chateau de Moreau,77
820,                                        iOS,adventure,Vampire Season,77
821,                                        iOS,adventure,Wonderputt,77
822,                                        PC,adventure,Actual Sunlight,77
823,                                        PC,adventure,Three Fourths Home,77
824,                                        PC,adventure,Magical Eyes - Red is for Anguish,77
825,                                        Wii U,adventure,Minecraft: Story Mode - Episode 1: The Order of the Stone,77
826,                                        Xbox One,adventure,Dreamfall Chapters,77
827,                                        iOS,adventure,Shardlight,77
828,                                        PlayStation Vita,adventure,Muv-Luv,77
829,                                        PlayStation 4,adventure,Batman: The Enemy Within - Episode 4: What Ails You,77
830,                                        PC,adventure,We Were Here Together,77
831,                                        Switch,adventure,Collar x Malice for Nintendo Switch,77
832,                                        PC,adventure,Law & Order: Justice Is Served,77
833,                                        PC,adventure,Cognition: An Erica Reed Thriller Episode 3 - The Oracle,77
834,                                        PC,adventure,Hamilton's Great Adventure,77
835,                                        Wii,adventure,Klonoa,77
836,                                        PlayStation 3,adventure,LEGO Indiana Jones: The Original Adventures,77
837,                                        Xbox 360,adventure,de Blob 2,77
838,                                        3DS,adventure,Attack of the Friday Monsters! A Tokyo Tale,77
839,                                        PlayStation 4,adventure,GNOG,77
840,                                        iOS,adventure,Yesterday,77
841,                                        PC,adventure,Dark Train,77
842,                                        Switch,adventure,The Book of Unwritten Tales 2,77
843,                                        PC,adventure,Full Throttle Remastered,77
844,                                        iOS,adventure,The Sims 3: World Adventures,77
845,                                        iOS,adventure,SQUIDS,77
846,                                        iOS,adventure,Follow The Rabbit,77
847,                                        PC,adventure,Game of Thrones: Episode Four - Sons of Winter,77
848,                                        PC,adventure,The Darkside Detective,77
849,                                        Xbox One,adventure,The Shapeshifting Detective,77
850,                                        PC,adventure,From Dust,76
851,                                        Xbox One,adventure,D4: Dark Dreams Don't Die,76
852,                                        PC,adventure,Batman: The Enemy Within - Episode 1: The Enigma,76
853,                                        PC,adventure,Haunted (2011),76
854,                                        Xbox One,adventure,Batman: The Telltale Series - Episode 5: City of Light,76
855,                                        PC,adventure,ScourgeBringer,76
856,                                        PSP,adventure,LEGO Indiana Jones: The Original Adventures,76
857,                                        PlayStation 4,adventure,Pode,76
858,                                        PC,adventure,Tacoma,76
859,                                        iOS,adventure,The Sailor's Dream,76
860,                                        Wii U,adventure,Nihilumbra,76
861,                                        Xbox One,adventure,The Council - Episode 2: Hide and Seek,76
862,                                        Wii,adventure,Endless Ocean: Blue World,76
863,                                        PlayStation 4,adventure,2064: Read Only Memories,76
864,                                        PlayStation 4,adventure,Evan's Remains,76
865,                                        PC,adventure,Resonance,76
866,                                        iOS,adventure,Monkey Island Tales 1 HD,76
867,                                        iOS,adventure,Shardlands,76
868,                                        PC,adventure,Fester Mudd: Curse of the Gold - Episode 1,76
869,                                        Xbox One,adventure,Deliver Us The Moon,76
870,                                        PC,adventure,Detective Gallo,76
871,                                        PC,adventure,Old Man's Journey,76
872,                                        Switch,adventure,Last Day of June,76
873,                                        Xbox One,adventure,Peaky Blinders: Mastermind,76
874,                                        PC,adventure,Bone: The Great Cow Race,76
875,                                        PC,adventure,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,76
876,                                        iOS,adventure,Back to the Future Ep 2 HD,76
877,                                        iOS,adventure,Fahrenheit: Indigo Prophecy Remastered,76
878,                                        Xbox One,adventure,Truberbrook,76
879,                                        PlayStation 4,adventure,Minoria,76
880,                                        PC,adventure,Obduction,76
881,                                        PlayStation 3,adventure,Back to the Future: The Game - Episode III: Citizen Brown,76
882,                                        PC,adventure,Beautiful Desolation,76
883,                                        PC,adventure,The Devil Inside,76
884,                                        iOS,adventure,Broken Age: Act 1,76
885,                                        PlayStation 4,adventure,Mutazione,76
886,                                        PlayStation 4,adventure,L.A. Noire,76
887,                                        PC,adventure,Noita,76
888,                                        PC,adventure,Miasmata,76
889,                                        PC,adventure,The Beginner's Guide,76
890,                                        iOS,adventure,Sir Lovalot,76
891,                                        PC,adventure,KAIRO,76
892,                                        iOS,adventure,Home - a Unique Horror Adventure,76
893,                                        PlayStation 4,adventure,Chaos;Child,76
894,                                        Switch,adventure,Syberia,76
895,                                        PC,adventure,Roki,76
896,                                        Xbox One,adventure,Edna & Harvey: The Breakout - 10th Anniversary Edition,76
897,                                        Xbox 360,adventure,Penny Arcade Adventures: Episode One,76
898,                                        Wii,adventure,Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,76
899,                                        DS,adventure,Phoenix Wright: Ace Attorney - Justice for All,76
900,                                        iOS,adventure,Max and the Magic Marker for iPad,76
901,                                        iOS,adventure,Finding Teddy,76
902,                                        PC,adventure,Deponia Doomsday,76
903,                                        PlayStation Vita,adventure,Rocketbirds: Hardboiled Chicken,76
904,                                        Xbox One,adventure,7th Sector,76
905,                                        PC,adventure,Neo Cab,76
906,                                        PC,adventure,Heaven's Vault,76
907,                                        Wii U,adventure,Octodad: Dadliest Catch,76
908,                                        PC,adventure,The Stillness of the Wind,76
909,                                        Wii U,adventure,Elliot Quest,76
910,                                        Xbox One,adventure,Ghostrunner,76
911,                                        iOS,adventure,Where Shadows Slumber,76
912,                                        PC,adventure,Heave Ho,76
913,                                        PlayStation,adventure,Mega Man Legends 2,76
914,                                        Xbox One,adventure,Close to the Sun,76
915,                                        Xbox 360,adventure,Spider-Man: Shattered Dimensions,76
916,                                        Xbox One,adventure,Game of Thrones: Episode Two - The Lost Lords,76
917,                                        iOS,adventure,Perfect Cell,76
918,                                        PC,adventure,Beyond: Two Souls,76
919,                                        PC,adventure,The Wolf Among Us: Episode 2 - Smoke and Mirrors,76
920,                                        iOS,adventure,Paper Monsters,76
921,                                        PC,adventure,Pathologic Classic HD,76
922,                                        iOS,adventure,Kaptain Brawe: A Brawe New World,76
923,                                        iOS,adventure,MacGuffin's Curse,76
924,                                        iOS,adventure,"Nightmares from the Deep: The Cursed Heart, Collector's Edition HD",76
925,                                        PC,adventure,Broken Age,76
926,                                        PlayStation 4,adventure,The Walking Dead: Michonne - Episode 3: What We Deserve,76
927,                                        Switch,adventure,Journey of the Broken Circle,76
928,                                        Switch,adventure,Pode,76
929,                                        PC,adventure,Nancy Drew: Warnings at Waverly Academy,76
930,                                        PC,adventure,The Lost Chronicles of Zerzura,76
931,                                        PC,adventure,McPixel,76
932,                                        PlayStation 4,adventure,Full Throttle Remastered,76
933,                                        Xbox One,adventure,Rad,76
934,                                        PC,adventure,"Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees",76
935,                                        PC,adventure,DISTRAINT,76
936,                                        iOS,adventure,"Please, Don't Touch Anything",76
937,                                        PlayStation 4,adventure,The Magic Circle: Gold Edition,76
938,                                        PC,adventure,:THE LONGING:,76
939,                                        PC,adventure,Forgotton Anne,76
940,                                        Xbox One,adventure,Yesterday Origins,76
941,                                        PC,adventure,Everybody's Gone to the Rapture,76
942,                                        PlayStation 4,adventure,Firewatch,76
943,                                        iOS,adventure,Puzzle Agent 2 HD,76
944,                                        PC,adventure,Sam & Max: The Devil's Playhouse - Episode 4: Beyond the Alley of the Dolls,76
945,                                        PSP,adventure,Who's That Flying?!,76
946,                                        PC,adventure,Muv-Luv,76
947,                                        PC,adventure,Bear With Me: Episode Two,76
948,                                        PlayStation 4,adventure,7th Sector,76
949,                                        PC,adventure,Dear Esther,75
950,                                        PC,adventure,The Dream Machine,75
951,                                        PC,adventure,VirtuaVerse,75
952,                                        iOS,adventure,Mimpi,75
953,                                        PC,adventure,Tiny & Big: Grandpa's Leftovers,75
954,                                        Switch,adventure,Ministry of Broadcast,75
955,                                        PC,adventure,Edna & Harvey: Harvey's New Eyes,75
956,                                        iOS,adventure,Heroes of Destiny,75
957,                                        iOS,adventure,Guerrilla Bob,75
958,                                        Switch,adventure,Silence,75
959,                                        PlayStation 3,adventure,Back to the Future: The Game - Episode I: It's About Time,75
960,                                        iOS,adventure,Crazy Hedgy,75
961,                                        Xbox 360,adventure,Sam & Max: Beyond Time and Space,75
962,                                        PC,adventure,Black Mirror III: Final Fear,75
963,                                        iOS,adventure,Shantae: Risky's Revenge,75
964,                                        Xbox One,adventure,Minecraft: Story Mode - Episode 3: The Last Place You Look,75
965,                                        Xbox 360,adventure,Penny Arcade Adventures: Episode Two,75
966,                                        PC,adventure,We. The Revolution,75
967,                                        Game Boy Advance,adventure,Frogger's Adventures 2: The Lost Wand,75
968,                                        Switch,adventure,Observer,75
969,                                        iOS,adventure,Unstoppable Fist,75
970,                                        PlayStation 4,adventure,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,75
971,                                        PlayStation 4,adventure,Hohokum,75
972,                                        PlayStation 3,adventure,Heavy Rain Chronicles Episode 1: The Taxidermist,75
973,                                        PC,adventure,Last Day of June,75
974,                                        PlayStation 4,adventure,Draugen,75
975,                                        PC,adventure,Back to the Future: The Game - Episode V: OUTATIME,75
976,                                        Xbox One,adventure,The Persistence,75
977,                                        PlayStation Vita,adventure,Hakuoki: Edo Blossoms,75
978,                                        PlayStation 4,adventure,ETHER One,75
979,                                        PlayStation Vita,adventure,Actual Sunlight,75
980,                                        PC,adventure,Dreamfall: The Longest Journey,75
981,                                        PC,adventure,Silence: The Whispered World 2,75
982,                                        PlayStation 4,adventure,Etherborn,75
983,                                        PC,adventure,"Wallace & Gromit's Grand Adventures, Episode 3: Muzzled!",75
984,                                        PlayStation Vita,adventure,Norn9: Var Commons,75
985,                                        PC,adventure,Shardlight,75
986,                                        PC,adventure,LUNA The Shadow Dust,75
987,                                        PC,adventure,Jazzpunk,75
988,                                        iOS,adventure,Cling!,75
989,                                        PC,adventure,Batman: The Telltale Series - Episode 5: City of Light,75
990,                                        iOS,adventure,Chop Chop Ninja,75
991,                                        iOS,adventure,Blobster,75
992,                                        PC,adventure,Anna: Extended Edition,75
993,                                        PC,adventure,Out There: Omega Edition,75
994,                                        iOS,adventure,Lumino City,75
995,                                        PlayStation 4,adventure,Emily Wants To Play,75
996,                                        PC,adventure,Rusty Lake: Roots,75
997,                                        PC,adventure,CAYNE,75
998,                                        Xbox One,adventure,Batman: The Telltale Series - Episode 4: Guardian of Gotham,75
999,                                        Switch,adventure,Bulb Boy,75
1000,                                        Xbox One,adventure,Minecraft: Story Mode Season Two - Episode 2: Giant Consequences,75
1001,                                        Xbox One,adventure,Night in the Woods,75
1002,                                        PlayStation 4,adventure,The Council - Episode 1: The Mad Ones,75
1003,                                        Switch,adventure,Labyrinth of Refrain: Coven of Dusk,75
1004,                                        Xbox One,adventure,The Mooseman,75
1005,                                        Switch,adventure,The Inner World: The Last Wind Monk,75
1006,                                        Switch,adventure,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,75
1007,                                        Xbox One,adventure,The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children,75
1008,                                        PlayStation 4,adventure,The Council - Episode 4: Burning Bridges,75
1009,                                        PC,adventure,Half Past Fate,75
1010,                                        Switch,adventure,We. The Revolution,75
1011,                                        PC,adventure,Evan's Remains,75
1012,                                        Switch,adventure,Headliner: NoviNews,75
1013,                                        Switch,adventure,The Eyes of Ara,75
1014,                                        PC,adventure,The Persistence,75
1015,                                        Switch,adventure,Superliminal,75
1016,                                        Switch,adventure,Death Come True,75
1017,                                        Switch,adventure,Helheim Hassle,75
