,platform,genre,title,score
0,                                        Xbox 360,role-playing,Mass Effect 2,96
1,                                        Xbox 360,role-playing,The Elder Scrolls V: Skyrim,96
2,                                        iOS,role-playing,The World Ends with You: Solo Remix for iPad,95
3,                                        PC,role-playing,Baldur's Gate II: Shadows of Amn,95
4,                                        PC,role-playing,Divinity: Original Sin II - Definitive Edition,95
5,                                        PlayStation 4,role-playing,Persona 5 Royal,95
6,                                        PC,role-playing,The Elder Scrolls V: Skyrim,94
7,                                        PlayStation,role-playing,Final Fantasy IX,94
8,                                        iOS,role-playing,Legend of Grimrock,94
9,                                        PC,role-playing,Mass Effect 2,94
10,                                        PlayStation,role-playing,Chrono Cross,94
11,                                        PlayStation 3,role-playing,Mass Effect 2,94
12,                                        Xbox 360,role-playing,The Elder Scrolls IV: Oblivion,94
13,                                        PC,role-playing,The Elder Scrolls IV: Oblivion,94
14,                                        Xbox One,role-playing,The Witcher 3: Wild Hunt - Blood and Wine,94
15,                                        PC,role-playing,Divinity: Original Sin Enhanced Edition,94
16,                                        PC,role-playing,Diablo,94
17,                                        iOS,role-playing,Bastion,94
18,                                        Xbox,role-playing,Star Wars: Knights of the Old Republic,94
19,                                        PC,role-playing,The Witcher 3: Wild Hunt,93
20,                                        Switch,role-playing,Divinity: Original Sin II - Definitive Edition,93
21,                                        PC,role-playing,Divinity: Original Sin II,93
22,                                        PlayStation Vita,role-playing,Odin Sphere Leifthrasir,93
23,                                        iOS,role-playing,Crashlands,93
24,                                        Switch,role-playing,Undertale,93
25,                                        PlayStation Vita,role-playing,Persona 4 Golden,93
26,                                        PlayStation 4,role-playing,Persona 5,93
27,                                        PlayStation 3,role-playing,The Elder Scrolls IV: Oblivion,93
28,                                        iOS,role-playing,Transistor,93
29,                                        PlayStation 4,role-playing,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,93
30,                                        Xbox 360,role-playing,Fallout 3,93
31,                                        Xbox 360,role-playing,Mass Effect 3,93
32,                                        Dreamcast,role-playing,Skies of Arcadia,93
33,                                        PC,role-playing,Star Wars: Knights of the Old Republic,93
34,                                        Nintendo 64,role-playing,Paper Mario,93
35,                                        PlayStation 3,role-playing,Mass Effect 3,93
36,                                        PC,role-playing,World of Warcraft,93
37,                                        PlayStation 3,role-playing,The Elder Scrolls V: Skyrim,92
38,                                        Xbox One,role-playing,Divinity: Original Sin II - Definitive Edition,92
39,                                        PlayStation 4,role-playing,Bloodborne,92
40,                                        iOS,role-playing,Rogue Wizards,92
41,                                        PlayStation,role-playing,Vagrant Story,92
42,                                        PlayStation 2,role-playing,Final Fantasy XII,92
43,                                        PlayStation 4,role-playing,Undertale,92
44,                                        PlayStation 4,role-playing,The Witcher 3: Wild Hunt,92
45,                                        PC,role-playing,Undertale,92
46,                                        PlayStation 2,role-playing,Final Fantasy X,92
47,                                        PlayStation 4,role-playing,Divinity: Original Sin II - Definitive Edition,92
48,                                        PlayStation,role-playing,Final Fantasy VII,92
49,                                        iOS,role-playing,Crypt of the NecroDancer,92
50,                                        DS,role-playing,Chrono Trigger,92
51,                                        Wii,role-playing,Xenoblade Chronicles,92
52,                                        PlayStation 5,role-playing,Demon's Souls,92
53,                                        iOS,role-playing,Chaos Rings,92
54,                                        iOS,role-playing,Banner Saga,92
55,                                        PC,role-playing,The Witcher 3: Wild Hunt - Blood and Wine,92
56,                                        Game Boy Advance,role-playing,Final Fantasy VI Advance,92
57,                                        iOS,role-playing,Attack the Light - Steven Universe Light RPG,91
58,                                        iOS,role-playing,Dust: An Elysian Tail,91
59,                                        Xbox 360,role-playing,Dark Souls II,91
60,                                        PC,role-playing,World of Warcraft: Wrath of the Lich King,91
61,                                        PC,role-playing,Baldur's Gate,91
62,                                        Xbox One,role-playing,The Witcher 3: Wild Hunt,91
63,                                        iOS,role-playing,Chaos Rings for iPad,91
64,                                        iOS,role-playing,The World Ends with You: Solo Remix,91
65,                                        Switch,role-playing,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,91
66,                                        iOS,role-playing,Final Fantasy VI,91
67,                                        iOS,role-playing,Space Miner: Space Ore Bust,91
68,                                        PlayStation 4,role-playing,Final Fantasy XIV: Shadowbringers,91
69,                                        PC,role-playing,World of Warcraft: The Burning Crusade,91
70,                                        PlayStation 4,role-playing,The Witcher 3: Wild Hunt - Blood and Wine,91
71,                                        Xbox 360,role-playing,Mass Effect,91
72,                                        PC,role-playing,Fallout 3,91
73,                                        PC,role-playing,Planescape: Torment,91
74,                                        PC,role-playing,Neverwinter Nights,91
75,                                        PC,role-playing,Dragon Age: Origins,91
76,                                        Game Boy Advance,role-playing,Golden Sun,91
77,                                        PC,role-playing,Disco Elysium,91
78,                                        3DS,role-playing,The Legend of Zelda: A Link Between Worlds,91
79,                                        PlayStation 4,role-playing,NieR: Automata - Game of the YoRHa Edition,91
80,                                        PC,role-playing,Dark Souls II,91
81,                                        PlayStation 3,role-playing,Dark Souls II,91
82,                                        PC,role-playing,Final Fantasy XIV: Shadowbringers,90
83,                                        PC,role-playing,World of Warcraft: Cataclysm,90
84,                                        PlayStation 4,role-playing,Diablo III: Ultimate Evil Edition,90
85,                                        Game Boy Advance,role-playing,Mario & Luigi: Superstar Saga,90
86,                                        DS,role-playing,Mario & Luigi: Bowser's Inside Story,90
87,                                        Xbox One,role-playing,Monster Hunter: World - Iceborne,90
88,                                        PlayStation 3,role-playing,The Legend of Heroes: Trails of Cold Steel II,90
89,                                        PlayStation 3,role-playing,Fallout 3,90
90,                                        Xbox One,role-playing,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,90
91,                                        PC,role-playing,Cyberpunk 2077,90
92,                                        Xbox One,role-playing,NieR: Automata - Become as Gods Edition,90
93,                                        iOS,role-playing,-KingdomConquest-,90
94,                                        iOS,role-playing,Dragon Quest V: Hand of the Heavenly Bride,90
95,                                        Xbox One,role-playing,The Witcher 3: Wild Hunt - Hearts of Stone,90
96,                                        iOS,role-playing,7 Mages,90
97,                                        Xbox One,role-playing,Monster Hunter: World,90
98,                                        Switch,role-playing,Bastion,90
99,                                        PlayStation 2,role-playing,Shin Megami Tensei: Persona 4,90
100,                                        iOS,role-playing,King of Dragon Pass,90
101,                                        PlayStation 3,role-playing,Mass Effect 3: Citadel,90
102,                                        Dreamcast,role-playing,Grandia II,90
103,                                        PlayStation 4,role-playing,Monster Hunter: World,90
104,                                        PC,role-playing,Guild Wars 2,90
105,                                        PlayStation 4,role-playing,The Witcher 3: Wild Hunt - Hearts of Stone,90
106,                                        PC,role-playing,Freedom Force,90
107,                                        PlayStation,role-playing,Final Fantasy VIII,90
108,                                        PC,role-playing,The Witcher 3: Wild Hunt - Hearts of Stone,89
109,                                        PSP,role-playing,Shin Megami Tensei: Persona 3 Portable,89
110,                                        Xbox One,role-playing,Yakuza: Like a Dragon,89
111,                                        Switch,role-playing,Xenoblade Chronicles: Definitive Edition,89
112,                                        PlayStation 2,role-playing,Dragon Quest VIII: Journey of the Cursed King,89
113,                                        iOS,role-playing,Cat Quest,89
114,                                        PlayStation 4,role-playing,Monster Hunter: World - Iceborne,89
115,                                        PC,role-playing,Dark Souls III,89
116,                                        PlayStation 3,role-playing,Demon's Souls,89
117,                                        PC,role-playing,Pillars of Eternity,89
118,                                        PC,role-playing,The Elder Scrolls III: Morrowind,89
119,                                        Xbox 360,role-playing,Castlevania: Symphony of the Night,89
120,                                        Xbox 360,role-playing,Fable II,89
121,                                        PC,role-playing,Fallout,89
122,                                        PlayStation,role-playing,Final Fantasy Chronicles,89
123,                                        iOS,role-playing,Sword & Poker,89
124,                                        PlayStation 4,role-playing,Dark Souls III,89
125,                                        Dreamcast,role-playing,Phantasy Star Online,89
126,                                        Xbox,role-playing,Jade Empire,89
127,                                        PC,role-playing,Mass Effect,89
128,                                        Xbox 360,role-playing,Dark Souls,89
129,                                        iOS,role-playing,Barbearian,89
130,                                        PC,role-playing,Guild Wars,89
131,                                        Xbox One,role-playing,Dark Souls II: Scholar of the First Sin,89
132,                                        PlayStation 4,role-playing,Final Fantasy XIV: Stormblood,89
133,                                        Xbox One,role-playing,Stardew Valley,89
134,                                        DS,role-playing,Castlevania: Dawn of Sorrow,89
135,                                        iOS,role-playing,Shadow Era TCG,89
136,                                        PlayStation 4,role-playing,Bastion,89
137,                                        PC,role-playing,Mass Effect 3,89
138,                                        PlayStation 2,role-playing,Shin Megami Tensei: Persona 3 FES,89
139,                                        iOS,role-playing,Rimelands: Hammer of Thor,89
140,                                        Xbox 360,role-playing,Dark Souls: Artorias of the Abyss,89
141,                                        PlayStation 3,role-playing,Child of Light,89
142,                                        PlayStation 4,role-playing,Dragon Age: Inquisition,89
143,                                        iOS,role-playing,Infinity Blade II,89
144,                                        PlayStation,role-playing,Grandia,89
145,                                        PlayStation 4,role-playing,Horizon Zero Dawn,89
146,                                        PlayStation 3,role-playing,Dark Souls,89
147,                                        PC,role-playing,Stardew Valley,89
148,                                        iOS,role-playing,Final Fantasy IV,89
149,                                        Xbox One,role-playing,Fallout 4,88
150,                                        iOS,role-playing,Moonlighter,88
151,                                        iOS,role-playing,Battleheart Legacy,88
152,                                        Xbox One,role-playing,Divinity: Original Sin Enhanced Edition,88
153,                                        PlayStation 4,role-playing,NieR: Automata,88
154,                                        iOS,role-playing,Stardew Valley,88
155,                                        iOS,role-playing,Sword & Poker 2(WW),88
156,                                        Switch,role-playing,Hyper Light Drifter,88
157,                                        iOS,role-playing,Sorcery! 2,88
158,                                        DS,role-playing,The World Ends with You,88
159,                                        PC,role-playing,Torchlight II,88
160,                                        PC,role-playing,The Lord of the Rings Online: Riders of Rohan,88
161,                                        PlayStation 4,role-playing,Divinity: Original Sin Enhanced Edition,88
162,                                        iOS,role-playing,Another Eden: The Cat Beyond Time and Space,88
163,                                        Xbox,role-playing,The Elder Scrolls III: Morrowind Game of the Year Edition,88
164,                                        3DS,role-playing,Pokemon Y,88
165,                                        Xbox 360,role-playing,The Witcher 2: Assassins of Kings,88
166,                                        PC,role-playing,Diablo III,88
167,                                        PC,role-playing,Monster Hunter: World,88
168,                                        Switch,role-playing,Diablo III: Eternal Collection,88
169,                                        PC,role-playing,EVE Online: Special Edition,88
170,                                        PC,role-playing,World of Warcraft: Legion,88
171,                                        PC,role-playing,Pillars of Eternity II: Deadfire,88
172,                                        PC,role-playing,Dark Age of Camelot,88
173,                                        PC,role-playing,Baldur's Gate II: Throne of Bhaal,88
174,                                        iOS,role-playing,Star Wars: Knights of the Old Republic,88
175,                                        PlayStation 4,role-playing,Nioh,88
176,                                        PC,role-playing,Diablo II,88
177,                                        PC,role-playing,The Witcher 2: Assassins of Kings,88
178,                                        iOS,role-playing,Final Fantasy IX,88
179,                                        iOS,role-playing,Guild of Dungeoneering,88
180,                                        iOS,role-playing,Castlevania: Symphony of the Night,88
181,                                        Switch,role-playing,Stardew Valley,87
182,                                        PC,role-playing,Final Fantasy XIV: Stormblood,87
183,                                        PlayStation 4,role-playing,Bloodborne: The Old Hunters,87
184,                                        PC,role-playing,Shadowrun: Dragonfall - Director's Cut,87
185,                                        PC,role-playing,Monster Hunter: World - Iceborne,87
186,                                        Xbox One,role-playing,Dark Souls III,87
187,                                        PlayStation 4,role-playing,Final Fantasy VII Remake,87
188,                                        DS,role-playing,Pokemon White Version,87
189,                                        DS,role-playing,Dragon Quest IX: Sentinels of the Starry Skies,87
190,                                        3DS,role-playing,Pokemon X,87
191,                                        PlayStation 2,role-playing,Baldur's Gate: Dark Alliance,87
192,                                        PC,role-playing,Crypt of the NecroDancer,87
193,                                        3DS,role-playing,Pokemon Sun,87
194,                                        PC,role-playing,Diablo II: Lord of Destruction,87
195,                                        Xbox 360,role-playing,Mass Effect 2: Lair of the Shadow Broker,87
196,                                        Xbox,role-playing,The Elder Scrolls III: Morrowind,87
197,                                        iOS,role-playing,Old School RuneScape,87
198,                                        DS,role-playing,Pokemon SoulSilver Version,87
199,                                        iOS,role-playing,Infinity Blade,87
200,                                        iOS,role-playing,Aralon: Sword and Shadow HD,87
201,                                        3DS,role-playing,Pokemon Moon,87
202,                                        GameCube,role-playing,Paper Mario: The Thousand-Year Door,87
203,                                        PC,role-playing,Icewind Dale,87
204,                                        PC,role-playing,Wasteland 2: Director's Cut,87
205,                                        iOS,role-playing,Baseball Superstars 2011 Pro,87
206,                                        DS,role-playing,Pokemon HeartGold Version,87
207,                                        PlayStation 3,role-playing,Dragon Age: Origins,87
208,                                        PC,role-playing,Diablo III: Reaper of Souls,87
209,                                        DS,role-playing,Pokemon Black Version,87
210,                                        PlayStation 4,role-playing,Odin Sphere Leifthrasir,87
211,                                        PC,role-playing,Divinity: Original Sin,87
212,                                        iOS,role-playing,Desktop Dungeons,87
213,                                        iOS,role-playing,Dungelot: Shattered Lands,87
214,                                        PlayStation 4,role-playing,Dark Souls II: Scholar of the First Sin,87
215,                                        Xbox 360,role-playing,Diablo III,87
216,                                        PC,role-playing,Persona 4 Golden,87
217,                                        PlayStation 3,role-playing,Dark Souls II: Crown of the Ivory King,87
218,                                        PlayStation 2,role-playing,Final Fantasy XI: Treasures of Aht Urhgan,87
219,                                        PC,role-playing,World of Warcraft: Warlords of Draenor,87
220,                                        PlayStation 2,role-playing,Dark Cloud 2,87
221,                                        PC,role-playing,West of Loathing,87
222,                                        PlayStation 2,role-playing,Kingdom Hearts II,87
223,                                        PlayStation 4,role-playing,Fallout 4,87
224,                                        Xbox One,role-playing,For the King,87
225,                                        PlayStation 2,role-playing,Shin Megami Tensei: Persona 3,86
226,                                        PC,role-playing,Bastion,86
227,                                        Xbox 360,role-playing,The Elder Scrolls IV: Shivering Isles,86
228,                                        PC,role-playing,Fallout 2,86
229,                                        PC,role-playing,Final Fantasy XIV: Heavensward,86
230,                                        PC,role-playing,The Witcher: Enhanced Edition,86
231,                                        PlayStation 3,role-playing,Valkyria Chronicles,86
232,                                        Xbox One,role-playing,Pillars of Eternity: Complete Edition,86
233,                                        PlayStation 4,role-playing,Stardew Valley,86
234,                                        DS,role-playing,Might & Magic: Clash of Heroes,86
235,                                        iOS,role-playing,Monster Hunter Freedom Unite for iOS,86
236,                                        iOS,role-playing,Dragon Quest VI,86
237,                                        PC,role-playing,Bug Fables: The Everlasting Sapling,86
238,                                        PC,role-playing,EverQuest: Omens of War,86
239,                                        Game Boy Advance,role-playing,Golden Sun: The Lost Age,86
240,                                        3DS,role-playing,Monster Hunter 4 Ultimate,86
241,                                        Switch,role-playing,Transistor,86
242,                                        PlayStation 4,role-playing,Dragon Quest Builders 2,86
243,                                        Xbox 360,role-playing,Dragon Age: Origins,86
244,                                        PC,role-playing,Freedom Force vs The 3rd Reich,86
245,                                        PlayStation,role-playing,Alundra,86
246,                                        PlayStation,role-playing,Lunar 2: Eternal Blue Complete,86
247,                                        PlayStation 4,role-playing,Ni no Kuni: Wrath of the White Witch Remastered,86
248,                                        Xbox One,role-playing,Diablo III: Ultimate Evil Edition,86
249,                                        PlayStation 2,role-playing,Suikoden III,86
250,                                        PC,role-playing,Dungeon Siege,86
251,                                        PC,role-playing,Mass Effect 2: Lair of the Shadow Broker,86
252,                                        PC,role-playing,Monster Slayers,86
253,                                        Xbox,role-playing,Star Wars: Knights of the Old Republic II: The Sith Lords,86
254,                                        PlayStation 4,role-playing,13 Sentinels: Aegis Rim,86
255,                                        DS,role-playing,Mario & Luigi: Partners in Time,86
256,                                        PlayStation 4,role-playing,Final Fantasy XII: The Zodiac Age,86
257,                                        PC,role-playing,CrossCode,86
258,                                        iOS,role-playing,Dragon Quest IV: Chapters of the Chosen,86
259,                                        iOS,role-playing,Chaos Rings II,86
260,                                        Xbox 360,role-playing,Bastion,86
261,                                        GameCube,role-playing,Tales of Symphonia,86
262,                                        PC,role-playing,EverQuest: The Ruins of Kunark,86
263,                                        PC,role-playing,The Lord of the Rings Online: Shadows of Angmar,86
264,                                        PC,role-playing,Mass Effect 2: Overlord,86
265,                                        PlayStation 3,role-playing,Diablo III,86
266,                                        PC,role-playing,Warhammer Online: Age of Reckoning,86
267,                                        Xbox 360,role-playing,The Elder Scrolls IV - Knights of the Nine,86
268,                                        Switch,role-playing,Crypt of the NecroDancer: Nintendo Switch Edition,86
269,                                        PlayStation 4,role-playing,Final Fantasy XIV: Heavensward,86
270,                                        PlayStation 4,role-playing,Final Fantasy XIV Online: A Realm Reborn,86
271,                                        PlayStation 4,role-playing,Dragon Quest XI: Echoes of an Elusive Age,86
272,                                        PC,role-playing,Path of Exile,86
273,                                        PC,role-playing,The Elder Scrolls IV: Shivering Isles,86
274,                                        3DS,role-playing,Xenoblade Chronicles 3D,86
275,                                        PlayStation 3,role-playing,The Legend of Heroes: Trails of Cold Steel,86
276,                                        Xbox One,role-playing,Dark Souls Remastered,86
277,                                        3DS,role-playing,Monster Hunter Generations,85
278,                                        DS,role-playing,Radiant Historia,85
279,                                        DS,role-playing,Castlevania: Portrait of Ruin,85
280,                                        PlayStation 4,role-playing,Crypt of the NecroDancer,85
281,                                        3DS,role-playing,Dragon Quest VIII: Journey of the Cursed King,85
282,                                        Switch,role-playing,Heroes of Hammerwatch - Ultimate Edition,85
283,                                        PlayStation 3,role-playing,Ni no Kuni: Wrath of the White Witch,85
284,                                        PC,role-playing,Wasteland 3,85
285,                                        PC,role-playing,Legend of Grimrock II,85
286,                                        Xbox One,role-playing,Thronebreaker: The Witcher Tales,85
287,                                        PC,role-playing,Dragon Age: Inquisition,85
288,                                        PlayStation 4,role-playing,The Outer Worlds,85
289,                                        PC,role-playing,City of Heroes,85
290,                                        Wii U,role-playing,Mass Effect 3: Special Edition,85
291,                                        iOS,role-playing,RAVENMARK: Scourge of Estellion,85
292,                                        DS,role-playing,Pokemon Pearl Version,85
293,                                        PC,role-playing,EverQuest,85
294,                                        Switch,role-playing,Final Fantasy XII: The Zodiac Age,85
295,                                        PlayStation 4,role-playing,Pillars of Eternity: Complete Edition,85
296,                                        3DS,role-playing,Bravely Default,85
297,                                        Switch,role-playing,Bug Fables: The Everlasting Sapling,85
298,                                        PlayStation 2,role-playing,Final Fantasy X-2,85
299,                                        PC,role-playing,Wizardry 8,85
300,                                        PC,role-playing,Van Helsing I: Complete Pack,85
301,                                        PC,role-playing,Final Fantasy XV: Windows Edition,85
302,                                        PlayStation 4,role-playing,Nioh: Bloodshed's End,85
303,                                        PC,role-playing,The Lord of the Rings Online: Mines of Moria,85
304,                                        PlayStation 2,role-playing,Kingdom Hearts,85
305,                                        Xbox,role-playing,Fable,85
306,                                        PlayStation 4,role-playing,Final Fantasy IX,85
307,                                        Switch,role-playing,The Witcher 3: Wild Hunt - Complete Edition,85
308,                                        PlayStation 2,role-playing,Shadow Hearts: Covenant,85
309,                                        PC,role-playing,Dust: An Elysian Tail,85
310,                                        PC,role-playing,South Park: The Stick of Truth,85
311,                                        Xbox One,role-playing,Dragon Age: Inquisition,85
312,                                        PC,role-playing,Dark Souls: Prepare to Die Edition,85
313,                                        iOS,role-playing,Sword of Fargoal,85
314,                                        PlayStation 3,role-playing,Final Fantasy X / X-2 HD Remaster,85
315,                                        iOS,role-playing,Final Fantasy V,85
316,                                        iOS,role-playing,Fighting Fantasy: The Forest of Doom,85
317,                                        PC,role-playing,The Legend of Heroes: Trails in the Sky,85
318,                                        Xbox One,role-playing,Dark Souls III: The Ringed City,85
319,                                        Xbox One,role-playing,The Outer Worlds,85
320,                                        iOS,role-playing,Oceanhorn,85
321,                                        PlayStation 4,role-playing,Ys VIII: Lacrimosa of DANA,85
322,                                        PlayStation 4,role-playing,Nioh 2,85
323,                                        PlayStation 2,role-playing,Champions of Norrath,85
324,                                        Game Boy Advance,role-playing,Final Fantasy IV Advance,85
325,                                        Wii,role-playing,Super Paper Mario,85
326,                                        PC,role-playing,Star Wars: Knights of the Old Republic II - The Sith Lords,85
327,                                        GameCube,role-playing,Phantasy Star Online Episode I & II,85
328,                                        PlayStation 2,role-playing,Final Fantasy XI,85
329,                                        PC,role-playing,The Elder Scrolls III: Bloodmoon,85
330,                                        PC,role-playing,Rogue Legacy,85
331,                                        Switch,role-playing,Dragon Quest Builders 2,85
332,                                        DS,role-playing,Pokemon Diamond Version,85
333,                                        Switch,role-playing,West of Loathing,85
334,                                        PlayStation 3,role-playing,South Park: The Stick of Truth,85
335,                                        iOS,role-playing,Shadowrun Returns,85
336,                                        PC,role-playing,EverQuest: Gates of Discord,85
337,                                        PlayStation 3,role-playing,Mass Effect,85
338,                                        DS,role-playing,Final Fantasy IV,85
339,                                        Switch,role-playing,Darkest Dungeon,85
340,                                        PC,role-playing,Thronebreaker: The Witcher Tales,85
341,                                        PC,role-playing,Final Fantasy XI,85
342,                                        DS,role-playing,Castlevania: Order of Ecclesia,85
343,                                        PC,role-playing,Planescape: Torment - Enhanced Edition,85
344,                                        PlayStation 4,role-playing,Pyre,85
345,                                        3DS,role-playing,Radiant Historia: Perfect Chronology,85
346,                                        PC,role-playing,Star Wars: The Old Republic,85
347,                                        PC,role-playing,Anarchy Online: Shadowlands,85
348,                                        PC,role-playing,Dark Age of Camelot: Shrouded Isles,85
349,                                        PlayStation 4,role-playing,Ni no Kuni II: Revenant Kingdom,84
350,                                        PC,role-playing,Fallout: New Vegas,84
351,                                        iOS,role-playing,DragonVale,84
352,                                        iOS,role-playing,Baseball Superstars 2012,84
353,                                        PC,role-playing,Neverwinter Nights: Hordes of the Underdark,84
354,                                        3DS,role-playing,Pokemon Ultra Sun,84
355,                                        Xbox One,role-playing,South Park: The Fractured But Whole,84
356,                                        PC,role-playing,PlanetSide 2,84
357,                                        Xbox One,role-playing,Wasteland 3,84
358,                                        PC,role-playing,The Bard's Tale IV: Director's Cut,84
359,                                        PlayStation 3,role-playing,Might & Magic: Clash of Heroes,84
360,                                        iOS,role-playing,Dungeon Village,84
361,                                        iOS,role-playing,Fearless Fantasy,84
362,                                        Switch,role-playing,Dust: An Elysian Tail,84
363,                                        iOS,role-playing,Hyper Light Drifter,84
364,                                        PlayStation,role-playing,Xenogears,84
365,                                        PC,role-playing,Space Rangers 2: Rise of the Dominators,84
366,                                        PlayStation 4,role-playing,Dark Souls Remastered,84
367,                                        DS,role-playing,Shin Megami Tensei: Devil Survivor,84
368,                                        Wii,role-playing,Monster Hunter Tri,84
369,                                        3DS,role-playing,Shin Megami Tensei: Devil Survivor 2 Record Breaker,84
370,                                        iOS,role-playing,Sacred Odyssey: Rise of Ayden,84
371,                                        Xbox 360,role-playing,Mass Effect 3: Citadel,84
372,                                        iOS,role-playing,Shining Force,84
373,                                        Switch,role-playing,The Elder Scrolls V: Skyrim,84
374,                                        PC,role-playing,Guild Wars Factions,84
375,                                        Xbox One,role-playing,Battle Chasers: Nightwar,84
376,                                        PC,role-playing,Darkest Dungeon,84
377,                                        iOS,role-playing,Zenonia 2: The Lost Memories,84
378,                                        iOS,role-playing,Mage Gauntlet,84
379,                                        GameCube,role-playing,Skies of Arcadia Legends,84
380,                                        PC,role-playing,Horizon Zero Dawn: Complete Edition,84
381,                                        Switch,role-playing,Child of Light,84
382,                                        3DS,role-playing,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,84
383,                                        PC,role-playing,Mass Effect 3: Citadel,84
384,                                        iOS,role-playing,The Warlock of Firetop Mountain,84
385,                                        Xbox One,role-playing,Bloodstained: Ritual of the Night,84
386,                                        PC,role-playing,Hyper Light Drifter,84
387,                                        Wii U,role-playing,Child of Light,84
388,                                        3DS,role-playing,Etrian Odyssey IV: Legends of the Titan,84
389,                                        PC,role-playing,Final Fantasy IX,84
390,                                        Xbox 360,role-playing,Fallout: New Vegas,84
391,                                        DS,role-playing,Dragon Quest V: Hand of the Heavenly Bride,84
392,                                        Wii U,role-playing,Xenoblade Chronicles X,84
393,                                        iOS,role-playing,Terra Battle,84
394,                                        Xbox,role-playing,X-Men Legends II: Rise of Apocalypse,84
395,                                        PC,role-playing,Genshin Impact,84
396,                                        Switch,role-playing,Atelier Ryza: Ever Darkness & the Secret Hideout,84
397,                                        PC,role-playing,NieR: Automata,84
398,                                        PSP,role-playing,X-Men Legends II: Rise of Apocalypse,84
399,                                        PlayStation 4,role-playing,Yakuza: Like a Dragon,84
400,                                        3DS,role-playing,Pokemon Ultra Moon,84
401,                                        Xbox One,role-playing,Moonlighter,84
402,                                        PSP,role-playing,Half-Minute Hero,84
403,                                        PC,role-playing,Nioh: Complete Edition,84
404,                                        Game Boy Advance,role-playing,Classic NES Series: The Legend of Zelda,84
405,                                        PC,role-playing,Fallout 4,84
406,                                        PC,role-playing,Guild Wars Nightfall,84
407,                                        iOS,role-playing,Scurvy Scallywags,84
408,                                        PlayStation 2,role-playing,Valkyrie Profile 2: Silmeria,84
409,                                        iOS,role-playing,Heroes of Loot,84
410,                                        PC,role-playing,Rift,84
411,                                        Xbox 360,role-playing,Might & Magic: Clash of Heroes,84
412,                                        Xbox One,role-playing,Heroes of Hammerwatch - Ultimate Edition,84
413,                                        3DS,role-playing,Shin Megami Tensei IV: Apocalypse,84
414,                                        PC,role-playing,Dark Souls Remastered,84
415,                                        Switch,role-playing,Ni no Kuni: Wrath of the White Witch,84
416,                                        Switch,role-playing,The Legend of Heroes: Trails of Cold Steel III,84
417,                                        Xbox One,role-playing,Final Fantasy XV,83
418,                                        PC,role-playing,Final Fantasy XI: Treasures of Aht Urhgan,83
419,                                        PC,role-playing,Grim Dawn,83
420,                                        PC,role-playing,Mount & Blade: Warband - Napoleonic Wars,83
421,                                        PC,role-playing,Final Fantasy XII: The Zodiac Age,83
422,                                        Switch,role-playing,Tales of Vesperia: Definitive Edition,83
423,                                        PC,role-playing,Bloodstained: Ritual of the Night,83
424,                                        PC,role-playing,SMITE,83
425,                                        Switch,role-playing,Cthulhu Saves Christmas,83
426,                                        PlayStation 4,role-playing,Bloodstained: Ritual of the Night,83
427,                                        Xbox 360,role-playing,Fallout 3: Point Lookout,83
428,                                        PC,role-playing,Guild Wars 2: Path of Fire,83
429,                                        Xbox,role-playing,Baldur's Gate: Dark Alliance,83
430,                                        3DS,role-playing,Shin Megami Tensei IV,83
431,                                        PC,role-playing,EverQuest: The Shadows of Luclin,83
432,                                        Xbox,role-playing,Phantasy Star Online Episode I & II,83
433,                                        iOS,role-playing,Galaxy On Fire 2 HD,83
434,                                        3DS,role-playing,Persona Q: Shadow of the Labyrinth,83
435,                                        PlayStation 4,role-playing,Kingdom Hearts III,83
436,                                        PC,role-playing,Fable: The Lost Chapters,83
437,                                        PlayStation 4,role-playing,Darkest Dungeon,83
438,                                        iOS,role-playing,Hunters 2,83
439,                                        iOS,role-playing,Dungelot,83
440,                                        PlayStation 3,role-playing,Dark Souls II: Crown of the Old Iron King,83
441,                                        PC,role-playing,The Lord of the Rings Online: Siege of Mirkwood,83
442,                                        iOS,role-playing,Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,83
443,                                        PC,role-playing,The Elder Scrolls Online: Summerset,83
444,                                        Xbox Series X,role-playing,Yakuza: Like a Dragon,83
445,                                        iOS,role-playing,Royal Revolt!,83
446,                                        PlayStation 3,role-playing,Final Fantasy XIII,83
447,                                        iOS,role-playing,Genshin Impact,83
448,                                        iOS,role-playing,Inferno+,83
449,                                        iOS,role-playing,Heroes of Loot 2,83
450,                                        Xbox 360,role-playing,Guardian Heroes,83
451,                                        PC,role-playing,Icewind Dale II,83
452,                                        PC,role-playing,EverQuest II: Echoes of Faydwer,83
453,                                        PlayStation 4,role-playing,Transistor,83
454,                                        Xbox 360,role-playing,Dark Souls II: Crown of the Ivory King,83
455,                                        PC,role-playing,EverQuest II,83
456,                                        Xbox,role-playing,Fable: The Lost Chapters,83
457,                                        PC,role-playing,Final Fantasy XIV Online: A Realm Reborn,83
458,                                        PlayStation 2,role-playing,Xenosaga Episode I: Der Wille zur Macht,83
459,                                        Xbox 360,role-playing,Fallout: New Vegas - Old World Blues,83
